predicted forward vel,predicted angular vel
12.701372,0.03285647
12.90925,0.042039536
12.897896,0.02998547
12.764776,0.011896731
12.858393,0.01260134
12.887514,0.020140966
12.7409725,0.016043803
12.677305,-0.0010770168
12.656569,-0.0013374202
12.926065,-0.011602318
12.79985,-0.012268135
12.830149,-0.0075412896
12.939459,0.02560075
13.050011,0.024772001
13.075041,0.01402428
13.0497875,0.002952369
13.163107,-0.008315189
13.147612,-0.005661303
13.252209,0.0016032588
13.266035,0.000649211
13.219934,-0.006122535
13.308262,-0.004499208
13.376062,-0.003465956
13.378508,-0.002388768
13.344383,-0.0013098083
13.387819,0.0020435592
13.403767,0.005598291
13.383917,0.011358784
13.390841,0.013209045
13.481878,0.018564219
13.352648,0.01295252
13.344179,0.014365066
13.3344345,0.018385766
13.486622,0.019233946
13.536547,0.013636833
13.641846,0.014694267
13.529503,0.0091407085
13.489347,0.0071644057
13.587988,0.00976941
13.531265,0.013678632
13.468178,0.015205963
13.56406,0.0055996543
13.5403595,0.0076530846
13.672596,0.0074009243
13.756886,0.0046897754
13.673939,2.3916364e-06
13.526472,-0.00038756616
13.31106,0.0016215201
13.232626,-0.0014713798
13.298395,-0.005201306
13.313669,-0.0025452022
13.3360405,-0.00091939047
13.315561,-0.0050067212
13.196711,-0.010282775
13.215771,-0.009574594
13.113247,-0.013984444
13.134459,-0.010004763
13.063122,-0.0091873165
13.098831,-0.0079120975
13.07859,-0.00997266
13.071196,-0.008537618
13.064878,-0.010033708
13.034361,-0.012213038
13.01417,-0.011577634
12.91921,-0.0125562865
12.882614,-0.012790693
12.841139,-0.014474962
12.862301,-0.0043500755
12.810324,-0.006248707
12.763153,-0.007809229
12.717291,-0.010077089
12.713444,-0.011396591
12.763241,-0.0026014838
12.777964,-8.771196e-05
12.780693,0.0025204169
12.796598,0.001866186
12.762444,0.0010487996
12.78496,0.00048370287
12.860554,0.0028664386
12.875711,0.0038039275
12.7848015,-0.0027698558
12.852768,-0.009321092
12.862955,-0.012521833
12.862747,-0.018298948
12.827833,-0.016318237
12.839954,-0.012052614
12.75506,-0.011791913
12.753719,-0.015785849
12.712645,-0.013966445
12.723921,-0.01746746
12.718016,-0.019030975
12.765511,-0.019455543
12.725431,-0.02436413
12.756113,-0.022918528
12.691744,-0.021504493
12.665876,-0.024952212
12.708963,-0.018505631
12.740662,-0.024295801
12.931358,-0.01769218
12.898306,-0.02021526
13.010826,-0.00939586
13.018484,-0.0006236546
13.04567,0.0005666632
13.049822,0.0017979275
13.012556,-0.008240705
12.968237,-0.0014293306
12.927927,0.0031590685
13.045681,0.0037260894
12.947596,-6.3274056e-05
12.842178,0.0019482533
12.755808,-0.0018804371
12.666271,-0.010956481
12.682161,-0.017090527
12.8637295,2.2551045e-05
13.022697,0.0077289864
13.047716,0.0067439517
12.982258,-0.0034355912
12.9922905,-0.0047263596
13.207949,-0.0002704151
13.308584,0.01747531
13.256489,0.012509707
12.987371,0.0013206545
12.9881935,0.0021554641
12.959299,0.0025152573
12.915173,0.0013942858
12.942375,0.00250661
13.093426,0.0019775145
13.3348255,0.0032192785
13.472179,0.002724194
13.405901,0.0021685362
13.436882,0.0016054781
13.387121,-0.0074649975
13.349453,-0.0062637385
13.41942,-0.004906621
13.406002,-0.0032318104
13.437819,-0.0015390702
13.365082,-0.002129458
13.3702755,-0.0010549426
13.45653,0.008458819
13.471548,0.007658193
13.455292,0.01454176
13.573534,0.020680318
13.631945,0.024440069
13.610182,0.022294203
13.493469,0.016339254
13.415079,0.011801718
13.561523,0.0144923255
13.754221,0.018614046
13.828295,0.017845556
13.739038,0.016955916
13.935146,0.017419234
14.025333,0.01287041
14.031258,0.012490116
13.9552765,0.007495247
13.896944,0.010530877
13.859005,0.012175346
13.866837,0.014037372
13.871792,0.016241338
14.061438,0.01707183
14.077936,0.019036882
14.272837,0.016393732
14.352196,0.013661672
14.244324,0.016098525
14.217346,0.014270927
14.244274,0.014191991
14.323969,0.016027275
14.345264,0.018555237
14.460897,0.018309541
14.6471405,0.020264704
14.5189,0.0188081
14.475399,0.016877033
14.694065,0.010970367
14.807943,0.0065414757
14.7140465,-0.00060873665
14.708311,-0.0028207712
14.678406,-0.004134437
14.631969,-0.005274305
14.471489,-0.0071905423
14.693228,-0.0042209346
14.718243,0.003646004
14.739563,0.0072572352
14.745331,0.013675023
14.740734,0.022337368
14.725454,0.01034506
14.916094,0.019578334
15.0002365,0.015625913
15.059452,0.008267229
15.087524,0.014699638
15.201675,0.013307136
15.087872,0.0034177424
15.108192,0.0046639107
15.028807,-0.0023515131
15.075342,-0.0008061826
14.955395,-0.015846284
