predicted forward vel,predicted angular vel
0.8364289,-0.02896203
0.8599992,0.0026523191
0.8918221,-0.0036463868
0.9036205,0.035731778
0.88156414,0.0360547
1.1137664,0.087351575
1.1942165,0.122683495
1.2767041,0.15553105
1.4225466,0.17650072
1.5179694,0.22764419
1.6376684,0.26207963
1.6262362,0.29339722
1.5869818,0.29853103
1.5992911,0.31848598
1.7206471,0.31397516
1.7795129,0.28189704
2.0726333,0.20740496
2.046845,0.25814977
2.259616,0.27584335
2.1101632,0.30747864
2.064336,0.31864002
2.058087,0.34456128
2.1475306,0.6215598
2.3321676,0.71738636
2.2857695,0.6936263
2.3659372,0.6017511
2.3466058,0.55985045
2.6067417,0.4839553
2.7094486,0.4606142
2.7817225,0.53664756
3.0049763,0.5560961
3.3155508,0.49802154
3.0872889,0.5299895
3.1482701,0.54008704
3.2345955,0.555467
3.4024358,0.5184464
3.685515,0.426077
3.7070506,0.38254288
3.7341793,0.30888778
3.9030824,0.2670151
4.1368017,0.25011557
4.252511,0.21695846
4.419775,0.1523285
4.815536,0.07440688
4.9355736,0.06320034
5.165479,0.04146015
5.3161235,0.022807054
5.146558,0.025566576
5.1179614,0.024594117
5.4466505,0.020220973
5.779422,0.005317022
6.298481,-0.0035468899
6.44652,-0.0059186034
6.455183,-0.0076655075
7.060372,-0.020142214
7.263754,-0.025258327
7.525861,-0.01881189
7.165988,-0.025665415
7.249399,-0.031624816
7.4194098,-0.030013653
7.4551525,-0.013230607
7.5810404,-0.016451178
7.54723,-0.014553772
7.5804615,-0.0082303975
7.7969375,-0.005130766
8.060641,-0.004906876
8.376284,-0.0020683333
8.82284,0.005074268
8.59086,0.004840791
8.077676,0.0076843966
7.90251,-0.0054044835
8.113215,-0.0061515234
8.245762,-0.0034521502
8.268877,-0.004083557
8.1051445,-0.007783672
8.137296,-0.005989015
8.411101,-0.006772276
8.5193,-0.0026712827
8.082978,-0.0034374874
8.017471,-0.007043818
7.982086,-0.009251773
7.9860477,-0.0062475745
7.678501,-0.003494896
7.706767,-0.0023106858
7.896827,-0.0001666043
7.9315915,0.00081294496
7.969503,0.0025944868
7.8822317,0.00047162734
8.180906,0.005072221
7.7825327,-0.00035256147
8.126215,0.0022968594
7.854026,-0.0033874922
7.7560234,-0.0028726943
7.8813653,-0.004145302
7.673923,-0.0044884346
7.6121383,-0.0006204378
7.6478543,0.008480639
7.6368227,-0.0010163747
7.8409357,-0.010642124
7.9289913,-0.026813107
7.600898,-0.043154724
7.576606,-0.0072964504
7.7252474,-0.008075973
7.469076,-0.011588307
7.3904495,-0.0016645547
7.3345966,0.005238139
7.2210417,-0.0012599006
7.068549,-0.004185574
7.0635767,0.0070289792
6.7409663,0.0046903817
6.9053526,0.0048241727
6.995327,0.0038489075
6.384124,0.005437998
6.4196105,0.002909842
6.3602066,0.011580985
6.5592422,0.00965336
6.3975086,0.0075565698
6.032209,0.009559657
6.070264,0.018818192
5.5676374,-0.067413844
5.3049803,-0.17420803
5.189024,-0.2819453
4.980233,-0.27859226
4.7244043,-0.35786226
4.719434,-0.44289908
4.5921507,-0.45268744
4.4319544,-0.4400807
4.613389,-0.6118053
4.4191446,-0.54039806
4.384036,-0.48149478
4.4084387,-0.5670919
4.203657,-0.4712487
4.3191595,-0.32684785
4.395538,-0.29917583
4.5174637,-0.35457206
4.444797,-0.47464794
4.3566904,-0.5090216
4.375313,-0.4289974
4.2224317,-0.58812475
4.400004,-0.64340687
4.3694677,-0.5947323
4.578263,-0.5433047
4.9520493,-0.46884233
5.035326,-0.43494397
5.251594,-0.3907713
5.020939,-0.3398927
5.5389795,-0.24179001
5.924666,-0.12954974
5.928762,-0.06450169
5.792782,-0.015434636
6.023514,-0.010525838
6.2917757,-0.013055235
6.503418,-0.009328688
6.6190505,0.0008344762
6.6596303,0.009191953
6.659722,-0.00494276
6.8966255,-0.0036878306
7.0456142,-0.0008120127
7.1238546,-0.0027577989
7.1415906,0.0015395312
7.3285775,0.00047300383
7.4834137,0.0019588126
7.637978,-0.004759608
7.820495,-0.00827718
7.63456,-0.008719735
7.6246796,-0.013029583
7.5900326,-0.0043921154
7.6864505,0.0073046507
7.8125663,0.021676734
7.63688,0.031856254
7.913621,0.035749365
8.057209,0.043001495
8.091733,0.0512454
7.9030848,0.053720884
7.811674,0.025000464
7.732235,0.018685356
7.5310373,0.007146242
7.330026,-0.00089788996
7.303095,-0.0073910356
7.7186146,-0.013174815
7.9631047,-0.006214021
8.0558815,-0.011656018
8.161802,-0.017051956
8.069233,-0.024507446
8.147035,-0.04324487
8.078244,-0.053816482
7.968867,-0.047236383
8.132977,-0.021362184
8.182964,0.005433051
8.256848,0.002119244
8.308844,0.007119702
8.129013,0.03240571
8.352688,0.026398882
8.428356,0.010246271
8.659168,0.010155021
8.536663,0.008409848
8.61128,0.005089837
8.6094055,0.0015676683
8.6963215,0.006069634
8.918572,0.014798093
8.720991,0.0032504592
8.625931,-0.0065257903
8.699065,0.005689892
8.7134285,0.028387113
