predicted forward vel,predicted angular vel
2.292237,0.2112735
1.4620026,0.1568796
1.3426266,0.05061857
1.4230845,-0.07353015
1.5962517,-0.15390584
1.9689631,-0.2235625
2.0884643,-0.26106107
2.359144,-0.3009343
2.3215106,-0.2892881
2.2915888,-0.33886695
2.6127405,-0.41428208
3.050792,-0.45058727
2.9044857,-0.5062589
2.964174,-0.47227824
3.021524,-0.53713393
3.0231147,-0.5675303
3.1717184,-0.6498188
3.3622265,-0.69973737
3.7474365,-0.6825983
3.9484477,-0.6362916
4.1286755,-0.5715564
4.458849,-0.47227645
4.7777605,-0.3959918
5.004642,-0.3389135
5.083394,-0.27337182
5.1349115,-0.250022
5.352392,-0.17999367
6.074115,-0.09669472
6.6262574,-0.12792845
6.684612,-0.07922454
6.4574676,-0.055001006
6.6155005,-0.07661474
6.7570267,-0.07376534
6.7869463,-0.07330875
6.8163247,-0.06927215
6.992665,-0.040030655
7.128981,-0.04382068
7.211131,-0.04386966
7.363806,-0.047682136
7.505032,-0.04687701
7.725513,-0.05099483
7.829027,-0.05798696
8.009131,-0.06426884
8.111542,-0.06711666
8.27533,-0.0974366
8.218328,-0.118836805
8.333185,-0.13297658
8.287383,-0.15129703
8.17157,-0.16217026
8.115072,-0.15012026
8.053049,-0.15480083
8.219765,-0.1502014
8.608465,-0.140364
8.692213,-0.17365506
8.680141,-0.16059774
8.441275,-0.13761649
8.300162,-0.12760697
8.554188,-0.1414284
8.549973,-0.16960777
8.332816,-0.1493819
8.372414,-0.11720264
8.218866,-0.08135096
8.100159,-0.090068795
8.024834,-0.09341206
7.965338,-0.099657975
7.772609,-0.056323163
7.6377635,-0.050084427
7.6098213,-0.055045232
7.536719,-0.057440564
7.7292433,-0.050089046
7.8987985,-0.046118498
7.909132,-0.029565595
7.8464904,-0.0062534194
7.8166237,-0.0018418543
8.271328,0.008948833
8.484476,0.007859942
8.613187,0.00530253
8.709028,0.008719659
8.797417,0.00034936704
9.084858,-0.00065926276
9.07795,-0.0024251752
9.369134,-0.0010306016
9.783177,-0.005148966
9.92559,-0.005142765
9.853148,-0.014562096
9.82307,-0.010999758
9.850584,-0.01667453
9.902645,-0.013121791
10.043437,-0.023707345
10.055445,-0.021120213
9.973707,-0.020617258
9.960234,-0.02372352
9.906831,-0.018590964
9.943747,-0.01707229
10.095172,-0.024930011
10.06733,-0.025035243
10.087499,-0.023353402
10.032717,-0.017463848
9.957952,-0.019909658
9.853388,-0.020146646
9.8351345,-0.019234579
9.792749,-0.026564427
9.564525,-0.02448101
9.500667,-0.0374126
9.165375,-0.051623024
9.60231,-0.02621656
9.356285,-0.04998932
9.55739,-0.056022704
9.653791,-0.045866616
9.698538,-0.039758787
9.534384,-0.047314197
9.74301,-0.016867165
9.616205,-0.014372751
9.608107,-0.010414235
9.624115,-0.0014879853
9.577178,0.007029251
9.1699505,0.026220601
9.232716,0.014250292
9.363251,0.0010340661
9.140335,0.02975266
9.107351,0.017021798
9.25278,0.018493554
9.444241,0.01244056
9.15645,0.032528393
8.989685,0.0112844
8.930301,0.028682256
8.905718,0.035257168
8.535965,0.056550216
8.670387,0.034603868
8.468357,0.033323944
8.568279,0.043554157
8.62619,0.06738122
8.609893,0.06391357
8.898579,0.07365649
8.912451,0.07331948
9.012417,0.06717518
9.198643,0.045732364
9.008641,0.04178308
8.988049,0.032441974
9.177231,0.023226866
9.051919,0.027906507
9.058989,0.049638063
8.665297,-0.018045172
8.795256,0.013784404
8.745728,0.009795307
8.654092,-0.019855984
8.390922,0.0025697183
8.757618,0.01455481
8.84738,-0.029562343
8.563787,-0.053168736
8.467056,-0.0704112
8.265715,-0.0735849
8.429245,-0.06221254
8.662687,-0.06220109
7.9370093,-0.046407506
8.482202,-0.10344064
8.573953,-0.08773242
8.436118,-0.081880294
8.222502,-0.01605323
8.270279,-0.0058735237
8.3533125,-0.01584353
8.2800255,-0.022355366
8.5128765,-0.003425546
8.602678,0.020046072
8.699678,0.025714826
8.6014805,0.011531653
8.57633,0.010784731
8.799908,-0.0058282334
8.818131,-0.036426105
8.618865,-0.033339255
8.507183,-0.043109097
8.182059,-0.020042256
8.461693,-0.018387564
8.356115,-0.012486689
8.288498,0.02430366
8.44495,0.005609842
8.323563,-0.004410267
8.342076,0.0066853603
8.503965,0.017657883
8.612164,0.023655437
8.315704,-0.063975744
8.1650095,-0.05431083
8.2909155,-0.00779463
8.38345,0.009054508
8.251751,-0.057954326
8.2135105,-0.06008602
8.036609,-0.11599457
7.5863395,-0.1436319
7.425828,-0.06077972
6.768847,-0.052787542
6.7032084,0.012708057
6.936602,0.018043952
7.1985865,0.094460905
7.3850946,0.07294152
7.339124,0.08067703
7.277895,0.07337889
7.4894314,0.0952093
7.717469,0.11734977
7.465931,0.09894594
7.3700886,0.100646265
6.913827,0.102612555
6.800158,0.10524236
6.909808,0.08803952
6.922251,0.10510478
6.8935757,0.09256935
6.789069,0.051123798
7.0694757,0.055275753
7.267629,0.058525346
7.0689754,0.015101006
7.1895123,-0.0032765158
7.18635,0.011359645
7.16652,-0.0004490707
7.147538,-0.03468053
7.08955,-0.06787927
7.0337057,-0.050074495
6.927778,-0.041394413
6.9220448,-0.019416466
6.822057,-0.024697289
6.7125525,-0.022277605
6.4646673,-0.0063335523
6.6295633,0.009255954
6.5755196,0.053499196
6.7064185,0.08693782
6.651809,0.09627267
6.709813,0.12455617
6.7613516,0.10371271
6.7839456,0.07871644
6.7702823,0.07503702
6.825076,0.08967809
6.8346357,0.109371245
6.700271,0.12923697
6.702424,0.13460197
6.5907207,0.11608159
6.358659,0.10172163
6.3020496,0.048056453
6.215008,0.068072446
6.294915,0.08778558
6.3354516,0.049220897
6.2731223,0.038431045
6.1745143,0.049319252
6.4360747,0.06922969
6.3058424,0.113286585
6.3070927,0.109571286
6.0083857,0.10469407
5.8050976,0.13054113
5.7255926,0.087757505
6.149919,0.025138814
5.757885,0.050195605
5.7652864,0.0541702
5.853405,0.04672752
5.8648224,0.06998074
6.2181654,0.075267404
6.641174,0.06721847
6.7325573,0.088678956
6.7325344,0.057240415
6.8049164,0.08532094
6.722843,0.10264474
6.488356,0.13783644
6.322685,0.121198095
6.372278,0.123517446
6.6023626,0.10627499
6.7468195,0.12667125
6.926297,0.11962319
6.778054,0.08404934
6.7951107,0.09132401
6.8368177,0.06337094
7.002062,0.03287074
7.1717896,0.02051199
7.068681,0.018984463
7.030144,0.0014395136
7.2696657,0.014625235
7.055639,0.008383559
7.056653,0.0005495921
7.0169406,-0.0053581297
7.130615,0.0017961897
7.24089,-0.007795155
7.3646617,0.008811951
7.342997,0.018508773
7.1443343,0.033466987
7.156379,0.041647527
7.1174684,0.028597465
7.123136,-0.001914613
7.285005,-0.014790364
7.131351,-0.019654885
7.137567,-0.018152416
7.319635,-0.022176713
7.2037845,-0.038233448
7.2343884,-0.023164801
7.3501663,-0.02652882
7.387226,-0.027537145
7.4363456,-0.027930252
7.4983177,-0.02038252
7.396558,-0.008180575
7.412081,0.0028091148
7.436091,0.013021034
7.4181757,-0.0008185953
7.448122,-0.004193181
7.4237423,-0.0068556797
7.5448546,-0.008884052
7.4733853,-0.021343298
7.4761653,-0.016518895
7.5166802,-0.0150359385
7.524906,-0.010307759
7.565856,-0.0030122418
7.5052857,-0.012571886
7.462415,-0.015470978
7.4860654,-0.023959626
7.48834,-0.01605393
7.482897,-0.013892196
7.573996,-0.0105833635
7.5292873,0.000987567
7.746887,-0.0019342862
7.688234,0.0031216908
7.6932716,0.007218009
7.6408105,0.004489308
7.616241,-0.010877512
7.612775,-0.015651103
7.589018,-0.03528396
7.6098614,-0.03571599
7.599479,-0.054673016
7.556032,-0.06490209
7.6149497,-0.04014382
7.653006,-0.04251895
7.6991467,-0.060955808
7.6200614,-0.06833134
7.5225105,-0.06483602
7.515181,-0.068980366
7.599467,-0.067190655
7.6357937,-0.060812585
7.6776714,-0.062597394
7.59805,-0.05320389
7.592176,-0.044781163
7.526574,-0.03960109
7.485916,-0.027097128
7.589313,-0.03642276
7.7242703,-0.021784935
7.912318,-0.020197093
8.106014,-0.0006687902
8.146304,-0.006793607
8.091068,-0.025617786
7.738581,-0.007628983
7.9257607,-0.007380858
7.6345124,-0.01717329
7.7082458,-0.03914361
7.711857,-0.043809563
7.894346,-0.032150723
7.8096437,-0.03441828
7.8776593,-0.024900947
7.799879,-0.027136508
8.033224,-0.028992973
7.8530326,-0.021688797
7.912692,-0.006938113
7.94181,-0.02377829
8.072454,-0.011422802
7.8191385,-0.03388482
7.7823133,-0.013839267
7.7180314,-0.018583678
7.836218,-0.013942473
7.7587767,-0.018914182
8.247419,-0.014599565
8.245416,-0.018126637
8.305874,-0.013896458
8.272069,-0.0028456189
8.38349,0.014868436
8.329933,0.017867949
8.301886,-0.008038692
8.287548,-0.015361261
8.336537,-0.021677025
8.319256,-0.019169569
8.211202,-0.022043481
8.444351,-0.052004896
8.261747,-0.089663915
8.135529,-0.107503906
8.029186,-0.13515244
8.015901,-0.09989375
8.1576,-0.08713864
7.9271655,-0.11180842
