predicted forward vel,predicted angular vel
5.2395015,0.101025015
4.3612013,0.059671514
4.3378057,0.07318256
4.308941,0.05607241
4.367329,0.07101771
4.226617,0.052119207
4.1711335,0.044580374
4.2968035,0.09101774
4.187529,0.07279569
4.199169,0.0691493
4.2046256,0.089430206
4.4523144,0.09452883
4.5659156,0.10954803
4.7165356,0.10020436
4.841081,0.07193503
4.996292,0.05168792
5.048786,0.056368187
5.2225285,0.057507332
5.389617,0.036489744
5.480631,0.018468885
5.57963,-0.0012046658
5.547905,0.017818429
5.6231785,-0.027144648
5.807942,0.0006997511
6.00777,-0.0060473513
6.024589,-0.016300261
6.151025,-0.0014584959
6.373349,0.02755573
6.667324,0.028246995
6.8133907,0.036054283
6.943836,0.031363413
7.104569,0.0438656
7.2302213,0.045136318
7.555191,0.049721427
7.521142,0.03540153
7.6590667,0.03343004
7.99022,0.048219673
8.1386175,0.060516827
7.966296,0.055897936
8.250942,0.083114214
8.192639,0.08345827
8.395071,0.104440026
7.9876328,0.107807234
8.248257,0.081452265
8.130797,0.076774806
8.020062,0.071655534
8.042337,0.06266512
7.902733,0.055023454
7.8844748,0.028424494
7.7785378,0.03093009
7.503207,0.01834166
7.6306767,0.016537638
7.4129505,0.0049329195
7.894683,-0.004280003
7.7643023,0.0019131023
7.7486496,-0.0070920065
7.367197,-0.0019595176
7.7543807,0.005741913
7.2514744,0.022365283
6.7030663,-0.0207359
6.449006,0.023301464
6.5355935,0.0469665
6.346156,0.044645406
6.1266694,0.08187153
6.087096,0.025827363
5.926878,0.036233917
5.87605,0.01221627
5.9578013,-0.02969997
5.8918266,0.0121045215
5.7726727,-0.06254954
5.572646,-0.11429641
5.420617,-0.063130185
5.2320204,-0.07665238
5.07979,-0.15661933
4.5961685,-0.1770656
4.5107965,-0.23354466
4.6789236,-0.31400883
4.498746,-0.31138957
4.4208016,-0.3321789
4.06771,-0.27398926
3.790938,-0.3150841
3.6940093,-0.31710643
3.5739422,-0.349155
3.461041,-0.37112814
3.4236865,-0.3375178
3.207873,-0.33403653
3.2657843,-0.32562178
3.2902164,-0.329058
3.4625483,-0.33742183
3.4114342,-0.3118863
3.4198475,-0.33569962
3.4572322,-0.30699283
3.2359378,-0.3642658
3.1128032,-0.37527984
