predicted forward vel,predicted angular vel
5.581382,-0.030113049
5.4060736,-0.022914939
5.3198586,-0.020960636
5.454107,-0.007764386
5.5811725,-0.0035607386
5.544382,-0.0039005205
5.5894547,-0.005365936
5.676586,0.0033588074
5.6862383,0.023366528
5.746406,0.046313144
5.7421765,0.059524663
5.718734,0.049284138
6.136348,0.05285678
6.328935,0.03175479
6.4086766,0.019362057
6.3519044,0.01424979
6.5864196,0.03504159
6.4656777,0.035491686
6.6381683,0.010529986
7.4388366,0.0088976305
7.575433,0.0054709036
7.322256,0.0022319295
7.4146543,0.00034237094
7.5157022,0.0012150779
8.138996,0.0052608475
8.861273,0.007682169
8.816925,0.0072098244
8.832663,0.008718239
8.9380245,0.0087804925
8.902774,0.018233735
9.131334,0.019377913
9.377374,0.01737952
9.498424,0.016726436
9.525486,0.009081246
9.635187,0.019162279
9.70156,0.017719947
9.696003,0.013299745
9.766392,0.006769873
9.770659,0.0015074369
9.864536,-0.0025592241
9.99368,-0.0015170053
10.206122,-0.0014979877
10.3547945,0.004914699
10.550315,0.0012767706
10.565029,-0.0005421415
10.548698,0.0011526886
10.363003,-0.0015322119
10.280628,0.0030516535
10.407866,0.0026557595
10.432729,0.00171322
10.554556,0.0019754097
10.52818,0.005506186
10.542828,0.0010544211
10.567683,0.0024705995
10.765328,-0.00365239
10.798101,-0.0029940866
10.776847,-0.0042364895
10.690153,-0.0021633226
10.615657,-0.0031513553
10.662493,-0.013715275
10.575228,-0.015111636
10.602911,-0.0057990737
10.430834,-0.0031107552
10.3326025,-8.520484e-05
10.348094,-0.0011614449
10.433977,-0.0040501878
10.497701,-0.0025180168
10.572369,-0.0028934516
10.568766,-0.00680485
10.499035,-0.009055378
10.589311,-0.009186499
10.563078,-0.005564574
10.511329,-0.0022982042
10.532796,-0.0027083065
10.604738,-0.00084433705
10.546467,-0.00029804
10.548779,-0.00027040765
10.480378,-0.003510151
10.408995,-0.0013932809
10.304346,-0.004220333
10.29765,-0.0012041498
10.186426,-0.0012794007
10.082821,0.0009814799
9.848786,0.0019409731
9.825291,0.0031567551
9.930017,-0.0024908148
9.757254,0.00830745
9.613196,0.018413177
9.401165,0.013571551
9.721565,0.009532331
9.881865,0.008345877
9.723833,0.0067152297
9.616005,0.006759176
8.891653,0.007241235
8.646929,0.008039331
8.703596,0.008105941
8.653883,0.0032183137
8.601611,0.0028516315
8.1506405,-0.0067796465
7.753736,-0.012664348
7.2971582,-0.016908325
7.2209306,-0.021239638
6.931593,-0.024748914
6.8942575,-0.029297069
6.584503,-0.027510189
6.216445,-0.02570346
5.70571,-0.029755395
5.496501,-0.03197535
5.5187235,-0.031462412
5.362399,-0.044150725
5.0312796,-0.047541335
4.9033885,-0.04910241
4.8704314,-0.048938245
4.7881746,-0.041117758
4.5172114,-0.043167606
4.5614014,-0.03221182
3.92737,-0.03535001
4.043777,-0.021992348
3.6216428,-0.11697392
3.355374,-0.1811695
3.4298673,-0.21289985
3.71782,-0.28687447
3.6325955,-0.28398764
3.7278202,-0.3548028
3.2743645,-0.4320711
3.2703245,-0.43599898
3.613822,-0.46832818
3.4964068,-0.5539968
3.486576,-0.5974058
3.602311,-0.50864255
3.6550078,-0.40871906
3.5917277,-0.4167567
3.8677797,-0.41415024
3.7105584,-0.4794445
3.605151,-0.49055278
3.4256978,-0.52165073
3.4916418,-0.55410016
3.400928,-0.50308186
3.2992911,-0.2926904
3.3724802,-0.27387673
3.993393,-0.43772793
3.8765016,-0.43229818
3.9200299,-0.36175174
3.9782996,-0.3429029
4.085839,-0.40047342
4.436565,-0.31874996
4.6767435,-0.3565663
5.1304626,-0.29319137
5.24916,-0.23982854
5.580022,-0.1765302
5.5680356,-0.15313111
5.243285,-0.093840234
5.3328695,-0.11584963
5.368722,-0.055525422
5.4551077,-0.026521172
5.644872,-0.0011393316
