predicted forward vel,predicted angular vel
14.720341,0.00022537448
14.753866,0.0120213665
14.828947,0.023794645
14.815643,0.01833666
14.867359,0.016257752
14.911966,0.014538962
14.839085,-0.029297816
14.751642,-0.042927235
14.727339,-0.059384346
14.635302,-0.040245943
14.567177,0.0056796204
14.226215,-0.0015495326
14.165678,0.015961146
14.546516,0.014679893
14.505791,-0.029959874
14.47613,-0.02601123
14.258902,-0.015343098
14.271681,0.0065804366
14.174971,0.001095552
14.107439,-0.00812983
13.883896,-0.005207168
13.829149,-0.010664964
13.673763,-0.0016119815
13.652744,-0.005584186
13.515884,-0.0011891723
13.389797,-0.01139033
13.174871,-0.010047378
12.984495,-0.009912571
12.827597,-0.011344271
12.708891,-0.009078758
12.48839,0.0001780279
12.2562275,0.0055672918
12.166922,-0.0053207185
12.138674,-0.0052701775
11.905741,-0.01446137
11.781872,-0.03001182
12.000416,-0.08932553
11.865082,-0.10435499
11.735889,-0.1324359
11.53393,-0.12928677
11.115253,-0.1271209
10.75844,-0.15165468
10.863733,-0.18139881
10.884666,-0.20325653
10.663927,-0.2281919
10.606035,-0.22011246
10.402422,-0.16758837
10.170204,-0.13129121
10.15983,-0.15342888
10.111903,-0.16585426
9.980421,-0.2041445
9.902433,-0.24971156
9.728273,-0.28199404
9.588188,-0.29874
9.245588,-0.2582343
9.118597,-0.26738748
9.223734,-0.26135638
9.232748,-0.32017934
9.108817,-0.34255102
8.9677305,-0.32096553
9.006275,-0.33818564
9.25276,-0.30292696
9.1068325,-0.34235018
8.810828,-0.3945148
8.692437,-0.36791208
8.864069,-0.34749913
8.8449955,-0.3561056
8.7934675,-0.32219845
8.855028,-0.32027185
8.909136,-0.28580207
8.860858,-0.25589353
8.825541,-0.27107626
8.963213,-0.31726593
8.983948,-0.4096036
8.96848,-0.4390992
8.9257145,-0.42578572
8.924829,-0.36467874
8.947845,-0.35877526
9.036521,-0.3098626
9.065283,-0.3129882
9.1159,-0.34763217
8.962616,-0.38017628
9.102147,-0.3096459
9.17313,-0.3136771
9.272333,-0.27786928
9.2482395,-0.31548655
9.330668,-0.34990206
9.318827,-0.33896357
9.440287,-0.29318526
9.463275,-0.20267566
9.500935,-0.07652274
9.358633,-0.02634987
9.495037,-0.0256264
9.602043,-0.024412008
9.639812,-0.053349167
