predicted_x,predicted_y,predicted_theta
0.0001567898,2.5765731,1.5726149
-0.0017337721,3.7738745,1.5735537
-0.004192601,4.944585,1.5735444
-0.006690274,6.0979214,1.572609
-0.008270211,7.243062,1.5713248
-0.0084134275,8.383944,1.5694808
-0.006423256,9.526972,1.5664715
-0.0012829751,10.670877,1.562438
0.008804207,11.81734,1.5572543
0.024679918,12.958318,1.5508791
0.04768685,14.08705,1.5444145
0.07770818,15.208798,1.5381383
0.1144876,16.325184,1.5319251
0.15834375,17.43207,1.5250558
0.20956548,18.534798,1.5172769
0.26898074,19.643625,1.5088676
0.33781528,20.750654,1.4996779
0.41650245,21.857504,1.4904853
0.5054762,22.967178,1.4817622
0.6047711,24.080858,1.4729428
0.71389025,25.19309,1.4639388
0.83327353,26.306044,1.4548284
0.9625398,27.413046,1.4454125
1.1014707,28.50925,1.4354261
1.2506733,29.601547,1.4251652
1.4104782,30.690767,1.414937
1.5807399,31.77321,1.4048623
1.7620043,32.85767,1.3954257
1.9544231,33.9461,1.3864522
2.1570077,35.034546,1.3777827
2.3688138,36.11595,1.3687375
2.5887368,37.184597,1.3589243
2.8187385,38.254223,1.3492197
3.0607877,39.333076,1.340203
3.314882,40.41888,1.3314928
3.577119,41.492474,1.3225858
3.8470447,42.555065,1.3138804
4.1242313,43.607197,1.3050544
4.408164,44.646946,1.295748
4.700637,45.681973,1.2862395
5.001595,46.708515,1.2760838
5.312314,47.730896,1.2653136
5.633556,48.748894,1.2541748
5.9653106,49.760666,1.2427672
6.306194,50.760975,1.2310613
6.6527624,51.73837,1.2191026
7.00937,52.709576,1.20755
7.379813,53.685913,1.1966704
7.7646227,54.667946,1.1862787
8.160805,55.647606,1.175936
8.567026,56.62227,1.1655834
8.980316,57.58481,1.1550677
9.4064045,58.55031,1.1445119
9.842684,59.510525,1.1334255
10.288055,60.462425,1.1217479
10.742958,61.405006,1.1092741
11.208315,62.340298,1.0964396
11.683309,63.264572,1.0834352
12.168654,64.17982,1.0703198
12.667516,65.09242,1.0574157
13.174671,65.99102,1.0443854
13.693363,66.88357,1.0314785
14.2278,67.777794,1.0191112
14.77454,68.66677,1.0070455
15.33091,69.54696,0.9951647
15.89552,70.41642,0.9832134
16.47271,71.28383,0.971845
17.06285,72.14931,0.9611825
17.662453,73.008255,0.9508325
18.273466,73.86471,0.94077325
18.895456,74.71829,0.9310288
19.528114,75.56907,0.92165786
20.166695,76.410545,0.9124556
20.809933,77.24184,0.9033564
21.45549,78.06005,0.894128
22.10425,78.86701,0.88465196
22.762535,79.67123,0.87537134
23.429264,80.470146,0.8659899
24.104181,81.26368,0.85649204
24.783943,82.04695,0.84639597
25.466528,82.81727,0.835391
26.150692,83.57233,0.8235213
26.838783,84.31391,0.8108246
27.534895,85.04607,0.79771644
28.24292,85.772285,0.78497285
28.96961,86.49951,0.77304786
29.710602,87.223015,0.76146775
30.464304,87.941925,0.750037
31.230898,88.65653,0.73869383
32.01257,89.36909,0.72758603
32.808258,90.07815,0.71651804
33.618637,90.78446,0.70541996
34.43633,91.48061,0.6939364
35.26864,92.17402,0.68296146
36.11244,92.86075,0.6721783
36.95735,93.53251,0.66085446
37.809208,94.19499,0.6498206
38.67115,94.85007,0.63895357
39.53712,95.49289,0.6273901
-0.47885853,139.80682,1.580233
-0.4891047,141.00555,1.5734075
-0.49095502,142.16432,1.5640893
-0.48261407,143.30974,1.5537467
-0.46298784,144.44968,1.543249
-0.4314808,145.5807,1.5328374
-0.388536,146.70866,1.5227277
-0.33434498,147.83362,1.5128062
-0.26912016,148.94672,1.5027503
-0.19311342,150.05438,1.4924593
-0.10611337,151.162,1.4820362
-0.007724739,152.2662,1.4715459
0.10202212,153.36757,1.4610165
0.2236836,154.47073,1.4502677
0.35575157,155.55234,1.4388512
0.49750492,156.60835,1.4269993
0.64883494,157.64894,1.4153882
0.81202066,158.6925,1.4046617
0.98936164,159.75935,1.3951212
1.1808505,160.84608,1.3863424
1.3822118,161.92552,1.3774852
1.5931399,163.00412,1.3691117
1.8135371,164.08316,1.3611388
2.0415525,165.15157,1.352698
2.2777317,166.21445,1.3436508
2.5237722,167.2784,1.3341508
2.7820091,168.35223,1.3244941
3.0526485,169.43217,1.3149453
3.335552,170.51715,1.305854
3.6283448,171.59624,1.2967731
3.9291945,172.66388,1.2872959
4.2397075,173.72958,1.2779151
4.5597377,174.78917,1.268104
4.8902955,175.84697,1.2578058
5.2312384,176.90002,1.2471595
5.5836296,177.95197,1.2368712
5.9473567,179.00127,1.2271343
6.320263,180.04242,1.2173982
6.703441,181.0814,1.2078207
7.0974684,182.12029,1.1987766
7.502939,183.16118,1.1903797
7.9183292,184.20088,1.1822047
8.342209,185.23616,1.1739179
8.774085,186.266,1.1654063
9.212805,187.2867,1.156389
9.661172,188.30559,1.147119
10.119833,189.32327,1.1377906
10.590982,190.34395,1.1285619
11.073496,191.36427,1.1194087
11.572549,192.39641,1.1103793
12.083934,193.42899,1.1007164
12.607065,194.45984,1.0908147
13.141571,195.48717,1.0808133
13.68692,196.5095,1.0705923
14.24406,197.52936,1.0602125
14.812,198.54382,1.0499375
15.392968,199.55699,1.0396826
15.990602,200.57607,1.0291393
16.60023,201.58989,1.0179759
17.218964,202.59189,1.0063212
17.843746,203.577,0.9943256
18.475662,204.54735,0.9823906
19.118378,205.50974,0.9706552
19.77493,206.46951,0.95883805
20.445866,207.42688,0.94716156
21.130352,208.37962,0.9358696
21.827978,209.32764,0.9249604
22.540596,210.27486,0.9143963
23.26227,211.21152,0.9034657
23.993952,212.14001,0.8925284
24.738882,213.06462,0.88116425
25.500402,213.98909,0.86912835
26.275848,214.90749,0.85668695
27.065485,215.81944,0.8442332
27.86867,216.72417,0.8319433
28.685452,217.62129,0.81966984
29.511961,218.50606,0.80714154
30.35082,219.38239,0.7944796
31.19856,220.24522,0.781297
32.05914,221.09912,0.7683124
32.92987,221.94057,0.75541705
33.815907,222.77628,0.7431685
34.715164,223.60313,0.7305623
35.626606,224.4197,0.7172076
36.55243,225.22768,0.7034757
37.493073,226.02669,0.6895488
38.44496,226.81168,0.6753157
39.40879,227.58388,0.66131884
40.38844,228.34732,0.64756054
41.380302,229.09811,0.63384664
42.377457,229.83043,0.6200237
43.378803,230.54454,0.6066956
44.370403,231.22955,0.5931204
45.370167,231.90265,0.5803592
46.385105,232.56882,0.5674636
47.414715,233.22609,0.55403316
48.454067,233.86984,0.5409106
49.492165,234.49263,0.52845633
50.5549,235.11444,0.5166575
-0.29376578,284.5366,1.581302
-0.30622914,285.8917,1.5760976
-0.30969515,287.1738,1.5670573
-0.3019727,288.42044,1.5559021
-0.2818551,289.6544,1.543847
-0.24831454,290.8912,1.5316767
-0.19941626,292.12622,1.5187199
-0.13478562,293.35532,1.505235
-0.05337053,294.57993,1.4908794
0.04502077,295.8045,1.4757891
0.16131972,297.0354,1.4608637
0.29656017,298.27426,1.4460548
0.45101508,299.5203,1.4316751
0.6251468,300.7944,1.4189111
0.8200205,302.10602,1.4068651
1.0356636,303.42203,1.3929732
1.271817,304.74365,1.3785362
1.5273254,306.06317,1.3646554
1.8006153,307.3725,1.352408
2.0890224,308.67395,1.3427364
2.387645,309.95593,1.3351796
2.69419,311.23026,1.3295813
3.0052688,312.4905,1.3247797
3.3212826,313.74612,1.320822
3.640556,314.99283,1.3169539
3.961102,316.2237,1.3134712
4.2858105,317.4567,1.3105536
4.6158004,318.6956,1.3069736
4.950429,319.93463,1.3024745
5.2913485,321.17548,1.2975454
5.6384296,322.4146,1.2925829
5.9937887,323.66104,1.2879236
6.35507,324.9057,1.2833635
6.724861,326.15717,1.2783484
7.099362,327.3985,1.2718676
7.483354,328.64426,1.2648865
7.8755846,329.8862,1.2572591
8.27807,331.1275,1.2493334
8.687089,332.35355,1.2412671
9.103032,333.56802,1.2342964
9.528696,334.786,1.2285262
9.962616,336.00467,1.2226263
10.403691,337.2191,1.2163392
10.849616,338.41907,1.20865
11.302689,339.61215,1.1999756
11.76679,340.80502,1.1905595
12.245224,342.0054,1.1810718
12.737717,343.20657,1.1712027
13.242851,344.40265,1.1608766
13.754535,345.57864,1.1507833
14.280282,346.75525,1.1413171
14.820449,347.9369,1.1316396
15.376507,349.1223,1.1211334
15.952615,350.31885,1.1096673
16.539944,351.50235,1.0971998
17.15968,352.7106,1.0829792
17.78478,353.8885,1.0681616
18.405672,355.01804,1.0537329
19.062696,356.17236,1.0380678
19.736534,357.3152,1.0218838
20.426167,358.44217,1.0060333
21.136646,359.56528,0.99125296
21.873655,360.69287,0.97596556
22.626255,361.80734,0.9600785
23.395704,362.90503,0.9432679
24.178026,363.98193,0.9265191
24.970036,365.03305,0.9100061
25.776716,366.06842,0.8943165
26.59206,367.08347,0.8794266
