predicted_x,predicted_y,predicted_theta
0.010600586,0.2237887,1.5546594
0.011663432,0.27617383,1.5020276
0.013994921,0.3086832,1.4450773
0.017312847,0.33523688,1.388445
0.022946235,0.36617818,1.3338759
0.033608835,0.41104642,1.2784216
0.055861264,0.48584118,1.2186466
0.09827463,0.6024666,1.1554937
0.16399851,0.75164324,1.0900242
0.24751392,0.9123025,1.0234574
0.34787804,1.0772156,0.9586037
0.45769203,1.2338558,0.89735574
0.57138145,1.3763415,0.8396354
0.7053364,1.526837,0.7844949
0.8732331,1.695211,0.7342497
1.0728036,1.8759322,0.686373
1.3098913,2.070428,0.6376219
1.5783617,2.2704916,0.5923448
1.8651469,2.46395,0.552672
2.17574,2.6560287,0.5147962
2.5214624,2.852853,0.48057544
2.9016378,3.0524037,0.45260876
3.3102374,3.2517114,0.42858127
3.7423673,3.449491,0.40587914
4.191654,3.642336,0.3823622
4.661999,3.8315005,0.35742766
5.1540456,4.015168,0.33120152
5.6676354,4.1918373,0.3039478
6.1994305,4.359,0.27701616
6.746855,4.515266,0.25193572
7.3075504,4.659737,0.22792199
7.882299,4.793259,0.20416446
8.468679,4.9148555,0.18078215
9.066513,5.0240355,0.15700626
9.67536,5.120556,0.13290076
10.296777,5.203984,0.10936842
10.931921,5.273546,0.0852887
11.576,5.3286386,0.060409755
12.229577,5.3686376,0.0363304
12.89725,5.3933754,0.013538368
13.5768795,5.402872,-0.008391842
14.265173,5.396799,-0.031080643
14.948277,5.374846,-0.05598902
15.6212845,5.336459,-0.08317753
16.290224,5.2804785,-0.1117577
16.9713,5.2040224,-0.14167702
17.667818,5.1052856,-0.17184965
18.380281,4.9819317,-0.20197958
19.109377,4.833404,-0.23174378
19.848522,4.6597376,-0.2600197
20.594896,4.461944,-0.2864071
21.344368,4.2421875,-0.31029212
22.087143,4.0048876,-0.3308381
22.815928,3.756132,-0.3458621
23.526756,3.501052,-0.35475513
24.21685,3.2461724,-0.35892993
24.897863,2.9906237,-0.36112723
25.579685,2.732159,-0.3655606
26.26606,2.468278,-0.37408963
26.957989,2.1967075,-0.38446158
27.658144,1.9133222,-0.3952329
28.366322,1.6176972,-0.4068477
29.062109,1.3180405,-0.41827267
29.739798,1.017366,-0.42794168
30.403845,0.715534,-0.43434095
31.058758,0.4122305,-0.4381005
31.707747,0.10853287,-0.44041392
32.3524,-0.19503851,-0.44172543
32.989418,-0.49609235,-0.44228253
33.622917,-0.7960123,-0.44240153
34.259903,-1.0979886,-0.4428814
34.911644,-1.4069629,-0.44330725
35.577656,-1.7232803,-0.44358206
36.253944,-2.0445883,-0.44379166
36.93314,-2.3674793,-0.44388613
37.612488,-2.690528,-0.44394505
38.294792,-3.015097,-0.44410464
38.982307,-3.3422844,-0.44444412
39.673985,-3.671805,-0.44508213
40.3689,-4.0034122,-0.44610423
41.071102,-4.339247,-0.44725126
41.786255,-4.6822057,-0.44817245
42.51225,-5.0313487,-0.44906694
43.249817,-5.386732,-0.44990137
43.9879,-5.743015,-0.45035508
44.73393,-6.103797,-0.4507712
45.490673,-6.470212,-0.45153612
46.25439,-6.840645,-0.452593
47.01803,-7.211954,-0.45370802
47.782097,-7.5846334,-0.4549675
48.5443,-7.957781,-0.45680723
49.309822,-8.334332,-0.45950493
50.073307,-8.712299,-0.4628456
50.83647,-9.093051,-0.46625656
51.589817,-9.472419,-0.46994573
52.329353,-9.848216,-0.4740932
53.06376,-10.22519,-0.4786107
53.804058,-10.609263,-0.48327732
54.550938,-11.000699,-0.48711148
65.76455,-13.229592,-0.54261476
66.52138,-13.685426,-0.5436254
67.253555,-14.127847,-0.5433346
67.97635,-14.564358,-0.5428565
68.689705,-14.994696,-0.54228073
69.39851,-15.421597,-0.5413666
70.111,-15.850478,-0.54105073
70.830444,-16.2835,-0.5424405
71.543396,-16.713362,-0.5448074
72.244545,-17.138113,-0.54708457
72.93614,-17.559145,-0.54881656
73.62531,-17.980597,-0.55035686
74.304825,-18.397177,-0.551274
74.97948,-18.811655,-0.55115616
75.65635,-19.227686,-0.550582
76.33186,-19.642511,-0.55018455
77.00819,-20.05742,-0.55006516
77.68404,-20.47178,-0.5499163
78.36356,-20.888323,-0.5496932
79.04735,-21.30718,-0.5493313
79.720604,-21.718748,-0.5478355
80.39125,-22.1278,-0.54541767
81.062584,-22.535156,-0.54282016
81.73892,-22.943354,-0.54050946
82.41608,-23.349535,-0.53804773
83.09383,-23.753698,-0.534857
83.77091,-24.15491,-0.53146136
84.44946,-24.55373,-0.5279923
85.10655,-24.93757,-0.52567196
85.76139,-25.318289,-0.5256648
86.398735,-25.688494,-0.5275562
87.02186,-26.052008,-0.53089935
87.6282,-26.408102,-0.53493553
88.24015,-26.77085,-0.53939664
88.85226,-27.137093,-0.54367375
89.44631,-27.495268,-0.5458522
90.038315,-27.854258,-0.5456327
90.633095,-28.215048,-0.54398304
91.23765,-28.580996,-0.5424682
91.85156,-28.951557,-0.5422813
92.47439,-29.327011,-0.54307073
93.106766,-29.70891,-0.54442126
93.73264,-30.087578,-0.5454608
94.37449,-30.47777,-0.5474694
95.03448,-30.880287,-0.5507113
95.684944,-31.279072,-0.5529276
96.32707,-31.676487,-0.5563178
96.971855,-32.077682,-0.5615728
97.613556,-32.48181,-0.56789744
98.24572,-32.8856,-0.5754932
98.86442,-33.287346,-0.58417606
99.47437,-33.69085,-0.59360015
100.08226,-34.10092,-0.6030967
100.68981,-34.519085,-0.6120661
101.299774,-34.94724,-0.62080574
101.92327,-35.393238,-0.63025826
102.53935,-35.842537,-0.6398325
103.15102,-36.2977,-0.6488219
103.75834,-36.758957,-0.6590595
104.353745,-37.219517,-0.6687132
104.937096,-37.6808,-0.6776296
105.507904,-38.14063,-0.6874002
106.05713,-38.590717,-0.6954328
106.59799,-39.04303,-0.7035936
107.13886,-39.501728,-0.71270704
107.67199,-39.96221,-0.72101784
108.21498,-40.439205,-0.72887176
108.76636,-40.931435,-0.7369221
109.31101,-41.425743,-0.74494725
109.836205,-41.910393,-0.7530354
110.313194,-42.358307,-0.7612104
110.79054,-42.81266,-0.76860166
111.29776,-43.302856,-0.77707916
111.81531,-43.81182,-0.7864134
112.33732,-44.334747,-0.7959949
112.85427,-44.862385,-0.80499965
113.36217,-45.390667,-0.81337273
113.86052,-45.916874,-0.8201444
114.33097,-46.42216,-0.826347
114.79449,-46.92575,-0.8334452
115.25583,-47.43384,-0.841672
115.70844,-47.94038,-0.84966564
116.15411,-48.447437,-0.8575108
116.60831,-48.97192,-0.86504763
117.064125,-49.506405,-0.87168753
117.51097,-50.037743,-0.877548
117.94947,-50.564953,-0.8821827
118.35624,-51.05944,-0.8860598
118.76359,-51.55764,-0.88881814
119.17796,-52.06687,-0.8892923
119.595604,-52.581543,-0.8882919
120.01632,-53.098515,-0.8861067
120.43471,-53.610954,-0.8832423
120.85683,-54.125088,-0.8805609
121.290276,-54.650887,-0.8793324
121.72793,-55.179005,-0.87805724
122.16096,-55.70051,-0.87584233
