predicted_x,predicted_y,predicted_theta
0.0017638893,2.9998279,1.5730863
-0.00031105336,4.339324,1.5691367
0.0035891305,5.6067104,1.5630345
0.015144573,6.8519783,1.5554415
0.03499225,8.026839,1.5472486
0.064318165,9.186415,1.5383058
0.103213996,10.324323,1.5285438
0.15191814,11.449844,1.5180285
0.21194036,12.584822,1.5069798
0.28500417,13.735445,1.4951457
0.3727632,14.900817,1.4823289
0.47575068,16.063627,1.4688933
0.59285414,17.206257,1.4560773
0.7242354,18.349411,1.444807
0.8693892,19.501366,1.4344877
1.0282139,20.666763,1.424871
1.1983522,21.828482,1.4158031
1.3796672,22.9882,1.4070528
1.5702003,24.137634,1.3978169
1.7715304,25.28804,1.3879992
1.9830859,26.430246,1.3776499
2.203877,27.554802,1.3670254
2.435031,28.669983,1.3562577
2.6772363,29.781088,1.345534
2.9307778,30.887514,1.3350232
3.1968887,31.996126,1.3247961
3.4737098,33.099117,1.314757
3.757762,34.18338,1.3055536
4.049735,35.257145,1.297192
4.3476753,36.317314,1.2891424
4.652066,37.368313,1.2813025
4.9660373,38.422894,1.273595
5.2884703,39.475975,1.2658492
5.6125755,40.506138,1.2591369
5.938373,41.517326,1.2541543
6.262843,42.509544,1.2515535
6.575469,43.453773,1.2511604
6.877138,44.363777,1.2527153
7.1718035,45.25852,1.2555888
7.460642,46.142708,1.2583251
7.745273,47.023514,1.2608033
8.022156,47.88424,1.2618067
8.2915945,48.723488,1.2601328
8.557972,49.546352,1.2539678
8.825211,50.357845,1.243865
9.101951,51.170357,1.2302157
9.390742,51.98188,1.2122922
9.695484,52.790882,1.1893492
10.019711,53.59685,1.1620537
10.365568,54.392143,1.1306682
10.732086,55.167816,1.096059
11.1174965,55.91637,1.0609529
11.525544,56.645275,1.0262945
11.94733,57.340164,0.9921604
12.384482,58.00915,0.9602197
12.831225,58.646095,0.92984927
13.289402,59.26057,0.9016299
13.756501,59.850285,0.8747804
14.235385,60.421703,0.8459395
14.7249365,60.974224,0.815698
15.228004,61.508507,0.7857566
15.746129,62.027176,0.7560385
16.2806,62.532032,0.72795796
16.832077,63.024403,0.70209265
17.399736,63.505306,0.67807996
17.975264,63.969223,0.6558278
18.546621,64.40703,0.632659
19.115345,64.82184,0.6055835
19.684036,65.21344,0.57319313
20.251678,65.57662,0.53321195
20.83111,65.91721,0.48629937
21.439795,66.24042,0.43788785
22.077244,66.539505,0.38946894
22.740849,66.812065,0.33927768
23.42076,67.05285,0.28927866
24.11122,67.25921,0.24272043
24.812782,67.432976,0.19783671
25.522894,67.576,0.15424252
26.240002,67.68777,0.11226171
26.967539,67.7703,0.0709585
27.700235,67.8223,0.029134838
28.434752,67.843445,-0.0138094295
29.165438,67.83315,-0.057200566
29.902641,67.792336,-0.09802853
30.64222,67.720665,-0.13503252
31.377695,67.62157,-0.16849853
32.110924,67.49808,-0.1973888
32.84222,67.35325,-0.22082667
33.5826,67.18839,-0.2397949
34.344418,67.00398,-0.25471067
35.11635,66.803116,-0.26836634
35.8989,66.58773,-0.28318256
36.695312,66.356384,-0.29850605
37.499577,66.10916,-0.31370962
38.313442,65.846146,-0.32730162
39.14236,65.56556,-0.33890754
39.96843,65.2755,-0.34782928
40.781372,64.98136,-0.353897
41.579662,64.68622,-0.35899356
42.369858,64.3894,-0.36443976
43.165848,64.08524,-0.3713109
43.962437,63.775883,-0.37766242
44.75545,63.461445,-0.38261154
45.51956,63.15321,-0.38770384
46.268997,62.846718,-0.392932
47.01621,62.536854,-0.39865804
47.76234,62.22219,-0.40538767
48.50697,61.903404,-0.41119522
49.26381,61.574463,-0.4143596
50.03737,61.23542,-0.41510198
50.802994,60.897877,-0.41501883
51.563152,60.562923,-0.41445833
52.325344,60.22707,-0.41482353
53.089863,59.890247,-0.41630986
53.846706,59.554764,-0.41946152
54.614307,59.212025,-0.42459333
55.389412,58.861423,-0.4313725
56.16931,58.502148,-0.4393395
56.94116,58.139244,-0.44797084
57.705437,57.77129,-0.45772386
58.46953,57.394474,-0.46901956
59.22513,57.011948,-0.48016706
59.983112,56.616947,-0.49133232
60.75064,56.206337,-0.50335497
61.539474,55.770912,-0.5183853
62.33126,55.31975,-0.5350769
63.140556,54.83981,-0.5529567
63.949978,54.340347,-0.5726275
64.750984,53.824417,-0.59182847
65.521675,53.306007,-0.6098616
66.27868,52.77703,-0.6267458
67.00952,52.24736,-0.6431632
67.735634,51.70282,-0.6599087
68.45393,51.144524,-0.67889136
69.17744,50.561,-0.6994484
69.89883,49.954487,-0.72094
70.62347,49.31699,-0.7448037
71.34328,48.655293,-0.7690984
72.0336,47.986546,-0.79170936
72.72382,47.28949,-0.8121712
73.41314,46.563553,-0.83243835
74.080124,45.82933,-0.8538415
74.73715,45.076435,-0.87489235
75.385414,44.301857,-0.89529955
76.024925,43.504116,-0.9156258
76.650185,42.691612,-0.9354436
77.2595,41.866817,-0.95275193
77.863914,41.018154,-0.9685333
78.458305,40.153046,-0.9857876
79.03824,39.27877,-1.0026506
79.58372,38.42303,-1.0170335
80.10536,37.578705,-1.0285566
80.62681,36.713818,-1.0400113
81.142075,35.834557,-1.054424
81.645065,34.94839,-1.0703288
82.14382,34.039383,-1.0850034
82.637115,33.10845,-1.0982474
83.12033,32.163597,-1.1110387
83.59307,31.209986,-1.1236384
84.05428,30.249157,-1.1352174
84.50044,29.288778,-1.1470176
84.93711,28.318138,-1.1610115
85.350975,27.363667,-1.1764438
85.74971,26.404032,-1.1920681
86.14237,25.418896,-1.2086742
86.51868,24.42677,-1.2260764
86.87553,23.43112,-1.2432209
87.20537,22.455832,-1.2615167
87.50624,21.510159,-1.2789912
87.78073,20.59226,-1.2961442
88.0339,19.688124,-1.3151999
88.27553,18.762264,-1.3372574
88.504326,17.802698,-1.3620349
88.71135,16.82735,-1.3879539
88.89259,15.8467865,-1.413849
89.04592,14.872072,-1.440623
89.17247,13.900638,-1.4682486
89.27298,12.920407,-1.4971955
89.345375,11.936644,-1.5277425
89.388084,10.952663,-1.557872
89.40105,9.971055,-1.5863414
89.38636,8.978786,-1.6136837
89.343765,7.999366,-1.6409694
89.27432,7.008804,-1.6688392
89.17672,6.021401,-1.6988796
89.04863,5.03614,-1.7319582
88.8884,4.0493436,-1.7674184
88.69354,3.074939,-1.8042389
88.46414,2.1100862,-1.8408674
88.1978,1.1426148,-1.8761011
87.892204,0.16691534,-1.9096918
87.55085,-0.8036903,-1.9426378
87.175606,-1.7679315,-1.9747318
86.76519,-2.7329106,-2.004508
86.32288,-3.6897717,-2.0326645
85.85123,-4.635404,-2.0618834
85.35303,-5.565088,-2.0938811
84.827545,-6.474164,-2.1284952
84.27345,-7.3597736,-2.1659396
83.68086,-8.237752,-2.2035143
83.0518,-9.096407,-2.2405171
82.383064,-9.944035,-2.2759838
