predicted_x,predicted_y,predicted_theta
0.0001567898,2.5765731,1.5726149
-0.0017337721,3.7738745,1.5735537
-0.004192601,4.944585,1.5735444
-0.006690274,6.0979214,1.572609
-0.008270211,7.243062,1.5713248
-0.0084134275,8.383944,1.5694808
-0.006423256,9.526972,1.5664715
-0.0012829751,10.670877,1.562438
0.008804207,11.81734,1.5572543
0.024679918,12.958318,1.5508791
0.04768685,14.08705,1.5444145
0.07770818,15.208798,1.5381383
0.1144876,16.325184,1.5319251
0.15834375,17.43207,1.5250558
0.20956548,18.534798,1.5172769
0.26898074,19.643625,1.5088676
0.33781528,20.750654,1.4996779
0.41650245,21.857504,1.4904853
0.5054762,22.967178,1.4817622
0.6047711,24.080858,1.4729428
0.71389025,25.19309,1.4639388
0.83327353,26.306044,1.4548284
0.9625398,27.413046,1.4454125
1.1014707,28.50925,1.4354261
1.2506733,29.601547,1.4251652
1.4104782,30.690767,1.414937
1.5807399,31.77321,1.4048623
1.7620043,32.85767,1.3954257
1.9544231,33.9461,1.3864522
2.1570077,35.034546,1.3777827
2.3688138,36.11595,1.3687375
2.5887368,37.184597,1.3589243
2.8187385,38.254223,1.3492197
3.0607877,39.333076,1.340203
3.314882,40.41888,1.3314928
3.577119,41.492474,1.3225858
3.8470447,42.555065,1.3138804
4.1242313,43.607197,1.3050544
4.408164,44.646946,1.295748
4.700637,45.681973,1.2862395
5.001595,46.708515,1.2760838
5.312314,47.730896,1.2653136
5.633556,48.748894,1.2541748
5.9653106,49.760666,1.2427672
6.306194,50.760975,1.2310613
6.6527624,51.73837,1.2191026
7.00937,52.709576,1.20755
7.379813,53.685913,1.1966704
7.7646227,54.667946,1.1862787
8.160805,55.647606,1.175936
8.567026,56.62227,1.1655834
8.980316,57.58481,1.1550677
9.4064045,58.55031,1.1445119
9.842684,59.510525,1.1334255
10.288055,60.462425,1.1217479
10.742958,61.405006,1.1092741
11.208315,62.340298,1.0964396
11.683309,63.264572,1.0834352
12.168654,64.17982,1.0703198
12.667516,65.09242,1.0574157
13.174671,65.99102,1.0443854
13.693363,66.88357,1.0314785
14.2278,67.777794,1.0191112
14.77454,68.66677,1.0070455
15.33091,69.54696,0.9951647
15.89552,70.41642,0.9832134
16.47271,71.28383,0.971845
17.06285,72.14931,0.9611825
17.662453,73.008255,0.9508325
18.273466,73.86471,0.94077325
18.895456,74.71829,0.9310288
19.528114,75.56907,0.92165786
20.166695,76.410545,0.9124556
20.809933,77.24184,0.9033564
21.45549,78.06005,0.894128
22.10425,78.86701,0.88465196
22.762535,79.67123,0.87537134
23.429264,80.470146,0.8659899
24.104181,81.26368,0.85649204
24.783943,82.04695,0.846396
25.466528,82.81727,0.835391
26.150692,83.57233,0.8235213
26.838783,84.31391,0.8108246
27.534895,85.04607,0.7977165
28.24292,85.772285,0.7849728
28.96961,86.49951,0.77304786
29.710602,87.223015,0.7614677
30.464304,87.941925,0.750037
31.230898,88.65653,0.73869383
32.01257,89.36909,0.72758603
32.808258,90.07815,0.71651804
33.618637,90.78446,0.70541996
34.43633,91.48061,0.6939364
35.26864,92.17402,0.68296146
36.11244,92.86075,0.6721783
36.95735,93.53251,0.66085446
37.809208,94.19499,0.6498206
38.67115,94.85007,0.63895357
39.53712,95.49289,0.6273901
40.426044,96.13897,0.6163346
41.331715,96.781525,0.60574746
42.247364,97.41588,0.5949145
43.173725,98.042915,0.58371246
44.113274,98.66405,0.57247645
45.062984,99.27668,0.56152415
46.016186,99.87628,0.55087507
46.97557,100.46574,0.5406441
47.939903,101.044655,0.53065807
48.901154,101.608055,0.52056766
49.864216,102.15963,0.5102582
50.833538,102.70211,0.4998256
51.806442,103.23326,0.4893304
52.783348,103.75341,0.47879833
53.768402,104.26467,0.46804804
54.741318,104.7553,0.45663083
55.698334,105.22367,0.44477853
56.64783,105.67551,0.43316716
57.606388,106.11914,0.42244053
58.59218,106.56393,0.41290006
59.60235,107.00798,0.40412122
60.61194,107.43977,0.39526397
61.626144,107.86315,0.38689038
62.64598,108.2789,0.3789176
63.661198,108.6824,0.37047672
64.67636,109.07605,0.36142954
65.69788,109.46209,0.35192946
66.734406,109.84348,0.34227282
67.78288,110.21793,0.33272403
68.842354,110.584984,0.3236326
69.90241,110.940544,0.31455174
70.95742,111.283035,0.3050746
72.016205,111.61643,0.29569376
73.07517,111.938515,0.2858826
74.138504,112.25085,0.27558443
75.20366,112.55191,0.26493812
76.27423,112.842834,0.25464985
77.3489,113.122856,0.24491295
78.42189,113.390724,0.23517682
79.49877,113.648834,0.22559923
80.58159,113.897865,0.21655518
81.67245,114.138504,0.20815831
82.76782,114.37024,0.19998334
83.86422,114.592445,0.19169652
84.96054,114.804985,0.18318489
86.053055,115.00675,0.17416763
87.149414,115.199486,0.1648977
88.25049,115.382996,0.1555692
89.36098,115.55778,0.14634044
90.47749,115.722916,0.1371873
91.61301,115.880844,0.12815799
92.755745,116.02877,0.11849502
93.903564,116.16597,0.10859337
95.05476,116.29175,0.09859198
96.20784,116.40575,0.088370994
97.365395,116.50856,0.07799121
98.52447,116.599396,0.0677163
99.68968,116.678665,0.057461537
100.869064,116.74736,0.046918206
102.05074,116.80316,0.035754845
103.227646,116.844826,0.024100158
104.39385,116.87208,0.012104541
105.55174,116.88521,0.00016959102
106.70902,116.88494,-0.011565741
107.87181,116.87172,-0.023382846
109.04057,116.845184,-0.03505932
110.21301,116.80482,-0.046351302
111.38881,116.750885,-0.057260502
112.572266,116.684044,-0.06782459
113.75196,116.60381,-0.07875519
114.93044,116.510735,-0.089692526
116.11304,116.40448,-0.10105665
117.304726,116.28434,-0.113092564
118.4991,116.149254,-0.12553395
119.696,115.99879,-0.13798766
120.8944,115.83304,-0.1502776
122.094025,115.65176,-0.16255102
123.288765,115.45552,-0.17507929
124.483345,115.24433,-0.18774126
125.671646,115.018265,-0.20092382
126.859634,114.77656,-0.21390843
128.0429,114.519485,-0.22680373
129.22987,114.246506,-0.23905233
130.41684,113.95761,-0.25165844
131.602,113.65288,-0.26501322
132.78804,113.33143,-0.2787451
133.97484,112.99266,-0.292672
135.15622,112.636765,-0.30690518
136.33357,112.263824,-0.32090205
137.51242,111.87286,-0.33466035
138.68753,111.464714,-0.34837428
139.85023,111.041916,-0.36219716
141.0001,110.60552,-0.3755253
142.12035,110.16107,-0.38910046
143.23521,109.70322,-0.4018617
144.35275,109.228905,-0.41475728
145.47104,108.73745,-0.42818773
146.5835,108.23038,-0.44131032
147.67781,107.712715,-0.45376462
148.785,107.17402,-0.46556342
149.89734,106.617096,-0.4782386
151.00359,106.044975,-0.49055368
152.08649,105.46458,-0.5033169
153.15352,104.87499,-0.5164869
154.21014,104.273895,-0.52979875
155.26149,103.65841,-0.5430032
156.31474,103.024345,-0.55575997
157.36089,102.37487,-0.56907785
158.39548,101.7129,-0.582768
159.41852,101.03761,-0.59724563
160.43361,100.34704,-0.61240584
161.44557,99.63748,-0.62736934
162.4552,98.90733,-0.6421982
163.46161,98.15684,-0.6565889
164.48274,97.37528,-0.6693582
165.52621,96.55714,-0.6814069
166.56323,95.718735,-0.69530064
167.59499,94.859726,-0.7097387
168.61534,93.984924,-0.72362
169.61803,93.09972,-0.7358676
170.60641,92.20525,-0.7455395
171.57283,91.31154,-0.7530963
172.52866,90.414734,-0.75869465
173.47003,89.52094,-0.7634962
174.40492,88.62516,-0.76745397
175.33044,87.730965,-0.7713221
176.24156,86.8435,-0.77480483
177.1525,85.95135,-0.77772254
178.06593,85.0517,-0.7813026
178.9772,84.147934,-0.7858017
179.88692,83.23782,-0.79073083
180.79208,82.323204,-0.7956934
181.69952,81.39777,-0.8003527
182.60251,80.46807,-0.8049128
183.50717,79.52762,-0.80992776
184.40073,78.58807,-0.8164085
185.29344,77.638084,-0.82338965
186.17874,76.68282,-0.8310171
187.05841,75.71897,-0.8389428
187.9216,74.75699,-0.84700906
188.7713,73.794716,-0.85397977
189.61923,72.82226,-0.85975
190.46365,71.8423,-0.86564994
191.30087,70.85821,-0.8719371
192.12315,69.877045,-0.8796264
192.9359,68.89309,-0.8883007
193.74301,67.89964,-0.89771694
194.54955,66.89004,-0.9072047
195.3498,65.86783,-0.9170737
196.13937,64.83714,-0.9273998
196.90825,63.81071,-0.93749315
197.67073,62.77174,-0.94695926
198.43047,61.717743,-0.9566368
199.1856,60.648075,-0.96714294
199.94048,59.555477,-0.9786091
200.67847,58.459576,-0.9910766
201.42195,57.32326,-1.0052972
202.1364,56.19731,-1.0201148
202.8109,55.098938,-1.0345435
203.48907,53.956905,-1.0502086
204.1489,52.805965,-1.0663925
204.78716,51.649117,-1.0822431
205.41176,50.476063,-1.0970235
206.02711,49.27774,-1.1123109
206.62338,48.072353,-1.128198
207.19672,46.860634,-1.1450086
207.7456,45.648006,-1.1617573
208.26727,44.439728,-1.1782703
208.76804,43.22647,-1.19396
