predicted_x,predicted_y,predicted_theta
0.0025545552,1.255236,1.5776784
-0.00058967207,1.6747557,1.5862004
-0.007002496,2.0797195,1.596562
-0.017263485,2.483467,1.606828
-0.03185615,2.8895068,1.6165752
-0.050732035,3.3025525,1.6261938
-0.07408793,3.718238,1.636965
-0.10130983,4.125877,1.6491174
-0.13281752,4.527075,1.6617266
-0.1695039,4.931534,1.6737288
-0.21172908,5.341411,1.6849345
-0.25953197,5.7596135,1.6955332
-0.31341425,6.191319,1.7051404
-0.37318113,6.634717,1.7137465
-0.43812844,7.0874686,1.7213097
-0.50836545,7.551964,1.7277523
-0.582959,8.023057,1.733883
-0.66135263,8.500052,1.7398287
-0.7438979,8.982955,1.7460237
-0.8298363,9.467758,1.752869
-0.92011684,9.95858,1.7597111
-1.0132736,10.44596,1.7662052
-1.110135,10.935351,1.772701
-1.2126958,11.437086,1.7787215
-1.3197234,11.944881,1.7840973
-1.4318287,12.463498,1.7885829
-1.5495676,12.996247,1.7920713
-1.6708287,13.535641,1.7949579
-1.7960639,14.085943,1.7970239
-1.9262905,14.652272,1.7982098
-2.0598705,15.229846,1.7988586
-2.196633,15.819358,1.7991086
-2.336835,16.423662,1.7985424
-2.480162,17.04321,1.796737
-2.6259592,17.678652,1.7935563
-2.7723343,18.324709,1.7897488
-2.9163246,18.971619,1.7860006
-3.058356,19.621311,1.7823457
-3.19901,20.27573,1.778867
-3.340291,20.943638,1.7759217
-3.4804173,21.616116,1.7736435
-3.6185923,22.286924,1.7721976
-3.755121,22.955755,1.7711163
-3.8908854,23.624018,1.7702383
-4.02657,24.293535,1.7702713
-4.163183,24.968998,1.7708538
-4.2996454,25.64257,1.7711195
-4.432664,26.29981,1.7705947
-4.562976,26.945974,1.7687765
-4.6884804,27.57512,1.7648795
-4.809337,28.19216,1.7594063
-4.9244194,28.799824,1.7512623
-5.0324693,29.396093,1.7401519
-5.1343865,29.991734,1.7281034
-5.2309628,30.597454,1.7172234
-5.321884,31.207674,1.7094795
-5.4084907,31.820013,1.7062721
-5.4909425,32.423115,1.705696
-5.5717664,33.0175,1.7060245
-5.648616,33.582077,1.7067364
-5.7211137,34.111927,1.7074361
-5.789147,34.606083,1.7082186
-5.8547263,35.079376,1.7093849
-5.919736,35.54589,1.7105333
-5.9834337,36.01159,1.705443
-6.0461164,36.47642,1.6955353
-6.1065426,36.95038,1.6882912
-6.165318,37.439484,1.6865352
-6.223637,37.94215,1.6864443
-6.282382,38.44787,1.685988
-6.3412194,38.949825,1.6880587
-6.4008207,39.45775,1.6910788
-6.464229,39.980396,1.6939833
-6.524619,40.469234,1.6971557
-6.5744996,40.869377,1.6986113
-6.619148,41.225636,1.6950636
-6.6604524,41.57027,1.6804837
-6.695463,41.893425,1.6587937
-6.722239,42.20299,1.633396
-6.739476,42.49176,1.6033391
-6.748015,42.761547,1.570685
-6.747977,43.028408,1.5373687
-6.738688,43.296574,1.501509
-6.720516,43.55266,1.4630262
-6.6944494,43.787735,1.4211329
-6.6624994,43.99472,1.3748504
-6.624782,44.183067,1.3247247
-6.5796604,44.3624,1.2732433
-6.5248713,44.54208,1.2232349
-6.4588523,44.724716,1.1752839
-6.387638,44.893875,1.125924
-6.3174176,45.040485,1.074744
-6.249099,45.165283,1.019291
-6.1839466,45.27064,0.9600277
-6.11321,45.372356,0.90270126
-6.024782,45.485584,0.85182405
-5.911665,45.616253,0.8100455
-5.768035,45.768387,0.775695
-5.5941143,45.93914,0.7418689
-5.402674,46.11446,0.7052533
-5.1997967,46.286922,0.6656501
-4.976212,46.462975,0.62459606
-4.737294,46.635326,0.5845561
-4.5070806,46.787468,0.54699737
