predicted forward vel,predicted angular vel
14.723974,-0.031845756
14.722649,-0.03547348
14.749561,-0.035131
14.723362,-0.03465268
14.700838,-0.03451723
14.696047,-0.035511516
14.640667,-0.04200667
14.6491375,-0.05405619
14.705566,-0.05740264
14.606237,-0.06529312
14.533159,-0.078340046
14.494226,-0.08334404
14.496073,-0.08660484
14.397669,-0.059078015
14.451063,-0.046225503
14.424786,-0.042364933
14.415007,-0.048587933
14.090317,-0.042370282
13.853344,-0.048591167
13.666212,-0.062460102
13.504734,-0.06004072
13.441692,-0.06508718
13.307703,-0.06315723
13.145466,-0.054815397
13.1742325,-0.060249917
13.038496,-0.05296713
12.978355,-0.055048995
12.92482,-0.05233351
12.852352,-0.046216458
12.64048,-0.039652325
12.576075,-0.042699635
12.444826,-0.04318203
12.5828705,-0.041588448
12.456577,-0.03834945
12.312487,-0.036031045
12.227341,-0.03867516
12.190702,-0.022190979
11.481821,-0.021089235
11.171065,-0.011948438
11.1094675,-0.014799409
10.863922,-0.042529225
10.819267,-0.05661036
10.74169,-0.07492753
10.669569,-0.11377038
10.809357,-0.16447298
10.708281,-0.17993028
10.597851,-0.23396431
10.412399,-0.26234215
10.385786,-0.2908972
10.230737,-0.274259
10.084786,-0.28708437
9.931808,-0.27317595
9.917299,-0.24954997
9.917995,-0.29355446
9.779894,-0.34006298
9.488862,-0.30687508
9.292049,-0.2979593
8.923405,-0.27386093
8.868231,-0.27645493
8.935989,-0.29592884
9.044209,-0.2745817
9.190004,-0.2990871
9.289192,-0.25779358
9.31002,-0.23144929
9.071636,-0.22096317
9.089141,-0.22936402
8.921553,-0.21351747
8.90276,-0.21763764
8.770608,-0.25423586
8.880482,-0.29937702
8.799696,-0.40877616
8.995159,-0.38645664
9.271305,-0.32511067
9.243604,-0.34265423
9.266136,-0.40381157
9.2267065,-0.3809877
9.221283,-0.38749367
9.312339,-0.36565757
9.433138,-0.31955945
9.357197,-0.3227622
9.469433,-0.32680336
9.31446,-0.36993963
9.296462,-0.36480448
9.361491,-0.32660633
9.165057,-0.30505055
9.384719,-0.29723674
9.388655,-0.28082442
9.3803425,-0.22574547
9.198025,-0.19530822
9.262547,-0.18319188
9.30315,-0.14283381
9.269445,-0.10639822
9.406408,-0.093307786
9.572667,-0.06901255
9.502029,-0.039557174
9.880872,-0.06671984
9.900663,-0.040574893
9.803155,-0.03921517
9.803751,-0.05301843
9.718082,-0.07515374
9.544665,-0.07890635
9.697041,-0.09028692
9.498876,-0.05377338
9.784645,-0.075728536
10.083551,-0.060854174
9.867611,-0.03369592
9.70491,-0.007839454
10.028676,-0.013703428
10.042316,0.019356575
10.049598,0.031806774
10.168645,0.050287552
9.873372,0.030407188
9.855908,0.03067533
10.147062,0.0061108954
10.145474,0.005335048
10.326981,-0.013929058
10.406643,-0.011955719
10.430908,-0.021848464
10.403889,-0.041604616
10.482512,-0.03851621
10.631241,-0.044812165
10.58688,-0.0414782
10.636318,-0.030888585
10.448357,-0.02651625
10.455921,-0.04230027
10.917348,-0.039521724
10.7873,-0.04814875
11.090555,-0.008916946
11.037997,-0.040125966
11.196474,-0.044688597
10.955683,-0.036670566
10.9289875,-0.04717496
10.746603,-0.043201156
10.909376,-0.056290776
11.175863,-0.1047025
11.199428,-0.05892214
11.069597,-0.055003233
11.3780365,-0.13353823
11.219355,-0.08579476
11.157324,-0.10053574
11.2626705,-0.032666348
11.317726,-0.03747111
11.2558,-0.042510755
11.383273,-0.032498017
11.692474,0.0039931946
11.860664,-0.03753969
11.752569,0.03323157
11.520239,0.04916998
11.788937,0.022052133
11.9362545,-0.03947395
11.962305,-0.06547434
12.212425,-0.021819903
12.347509,-0.001665188
12.222139,-0.0022968613
12.152372,-0.031296097
12.181904,-0.028338483
12.113949,-0.024888685
12.346853,-0.0214615
12.318815,-0.032762997
12.079439,-0.023279523
12.053194,-0.0075763594
12.006201,-0.034049213
12.027666,-0.03252141
12.083708,-0.020432306
12.20281,-0.03526794
12.244427,-0.05479773
11.871344,-0.029017696
11.792255,-0.048405543
12.151495,-0.040509917
12.137316,-0.08773789
12.2732315,-0.09426794
12.061886,-0.11888358
12.070475,-0.13594355
12.023481,-0.13856456
11.935938,-0.14723904
11.955931,-0.16647331
11.80258,-0.16669695
11.861786,-0.17185928
11.787267,-0.18209364
11.720838,-0.19614582
11.745724,-0.17660403
