predicted_x,predicted_y,predicted_theta
0.010468227,0.23234597,1.5620027
0.011365639,0.30834293,1.5215296
0.014640917,0.37078893,1.4688599
0.019527288,0.41764903,1.4123348
0.020135192,0.42124417,1.3576103
0.017443644,0.40935552,1.3029001
0.024599029,0.4362099,1.2470247
0.052024018,0.5185268,1.1894596
0.10362366,0.6478961,1.131412
0.17057045,0.7902879,1.0757113
0.24586314,0.93050086,1.0219017
0.33620486,1.0784175,0.97099286
0.43331558,1.2198365,0.9174862
0.53482604,1.351802,0.8592551
0.6270602,1.4578103,0.79566103
0.70153064,1.5328355,0.7217219
0.7650098,1.5885607,0.6420864
0.81646067,1.6271667,0.56933105
0.8622759,1.6569896,0.50540274
0.94629484,1.7042983,0.44731355
1.100651,1.7797425,0.3978651
1.3338499,1.8791491,0.3565953
1.6273081,1.9893857,0.31967542
1.9636226,2.101457,0.28514943
2.3335905,2.2098498,0.2489217
2.7246187,2.3091314,0.20933002
3.1185493,2.3933818,0.17161298
3.5138865,2.4618733,0.13606255
3.9102921,2.515165,0.09617064
4.3018575,2.5518634,0.048537824
4.699212,2.5715094,-0.0024386924
5.112796,2.5707996,-0.052550133
5.5347786,2.548748,-0.10215672
5.9577994,2.50552,-0.15088533
6.3848777,2.4407704,-0.19914854
6.8220925,2.35217,-0.25076988
7.268685,2.238042,-0.3059159
7.710006,2.0989327,-0.3596033
8.142577,1.9362413,-0.41211948
8.563312,1.7519805,-0.46593508
8.96877,1.5473326,-0.5235564
9.359464,1.32185,-0.5838477
9.739005,1.0715677,-0.6424508
10.106346,0.79771703,-0.6951177
10.4556265,0.5061585,-0.74373186
10.811269,0.18020448,-0.79231346
11.172748,-0.18622436,-0.8397558
11.5409565,-0.59564126,-0.8870672
11.904321,-1.0414389,-0.932701
12.258693,-1.5174183,-0.9757238
12.608932,-2.0329463,-1.0148755
12.949511,-2.5805814,-1.0527143
13.264185,-3.133306,-1.0905213
13.554557,-3.6906068,-1.1281761
13.819036,-4.2498307,-1.1667466
14.055618,-4.8000793,-1.2027469
14.265304,-5.3410835,-1.2318482
14.463914,-5.9044437,-1.2577962
14.657465,-6.5015635,-1.2808094
14.845851,-7.1305904,-1.3007658
15.02876,-7.7875576,-1.3169025
15.211194,-8.487112,-1.3300633
15.384458,-9.191626,-1.3415588
15.5413475,-9.861937,-1.3506179
15.684749,-10.498151,-1.355653
15.822048,-11.125355,-1.3585646
15.957877,-11.754275,-1.3605182
16.092558,-12.384575,-1.3618253
16.223059,-13.000229,-1.3628603
16.351725,-13.609518,-1.3632689
16.4772,-14.205267,-1.3632257
16.600315,-14.789807,-1.3626384
16.725533,-15.382407,-1.3619096
16.854326,-15.98991,-1.3614674
16.98075,-16.587019,-1.3620956
17.103838,-17.168709,-1.3630115
17.22658,-17.750006,-1.3634034
17.348295,-18.328447,-1.3635689
17.468674,-18.901213,-1.3637362
17.585344,-19.457172,-1.3640559
17.700106,-20.003914,-1.3641723
17.817114,-20.561668,-1.3639355
17.935669,-21.128624,-1.3645029
18.052734,-21.69191,-1.3676543
18.167316,-22.24928,-1.3726948
18.285444,-22.836475,-1.3772115
18.404285,-23.444538,-1.380548
18.52329,-24.063,-1.3835523
18.639107,-24.674109,-1.3862972
18.75337,-25.285421,-1.389027
18.863539,-25.883183,-1.3912585
18.976038,-26.504997,-1.393948
19.091927,-27.15505,-1.394838
19.212843,-27.838081,-1.3946558
19.337727,-28.541006,-1.3938648
19.46072,-29.22756,-1.3927733
19.582487,-29.908506,-1.3933251
19.705608,-30.597492,-1.3954637
19.833363,-31.318876,-1.3977555
65.745636,-13.218302,-0.54213285
66.45168,-13.643784,-0.5442151
67.12303,-14.050385,-0.54679865
67.77832,-14.450178,-0.5510242
68.42121,-14.844703,-0.5548353
69.047325,-15.232639,-0.5577451
69.62402,-15.593832,-0.5621903
70.15926,-15.931022,-0.5664434
70.6744,-16.25875,-0.5696694
71.14958,-16.56458,-0.5744934
71.57411,-16.84163,-0.5825772
71.96303,-17.09758,-0.58957374
72.31935,-17.338285,-0.6006482
72.68501,-17.587118,-0.6108973
73.08373,-17.865774,-0.6166776
73.47071,-18.140417,-0.6223348
73.845375,-18.409616,-0.6286539
74.24805,-18.701097,-0.63326925
74.71455,-19.042912,-0.63661176
74.99297,-19.253435,-0.6461442
75.2026,-19.411678,-0.6560842
75.44907,-19.60146,-0.663311
75.67183,-19.77654,-0.6756978
75.85824,-19.92609,-0.6929037
76.041824,-20.078209,-0.7116951
76.25824,-20.265335,-0.7281781
76.46048,-20.446898,-0.7508236
76.635956,-20.610481,-0.7802875
76.77699,-20.749998,-0.8084135
76.857414,-20.834011,-0.84283483
76.86731,-20.845144,-0.8776672
76.8211,-20.789654,-0.91759026
76.775406,-20.730114,-0.9467896
76.7481,-20.691706,-0.9686045
76.76762,-20.719038,-0.9858564
76.82615,-20.807312,-1.0019356
76.91078,-20.93908,-1.0176207
77.01557,-21.108337,-1.0268179
77.12603,-21.290695,-1.0336015
77.26232,-21.519306,-1.0397991
77.4383,-21.819826,-1.0496664
77.66019,-22.205843,-1.0623262
77.882515,-22.603472,-1.0720582
78.13101,-23.057135,-1.0775322
78.34651,-23.456995,-1.0782881
78.56299,-23.861078,-1.080873
78.7852,-24.280409,-1.0876485
79.01232,-24.71599,-1.1004685
79.24835,-25.182621,-1.118507
79.491295,-25.683863,-1.1396155
79.7364,-26.219538,-1.1648436
79.98901,-26.80656,-1.1923498
