predicted_x,predicted_y,predicted_theta
0.001761496,3.0007594,1.5717392
-3.586337e-05,4.2572927,1.5686761
-0.0038528903,5.1732717,1.5699017
-0.016266711,5.806809,1.5757438
-0.032844927,6.24283,1.5845298
-0.05062107,6.541103,1.5947204
-0.06240501,6.865184,1.5994213
-0.07282786,7.166789,1.6025794
-0.08284414,7.4710774,1.6047713
-0.093329,7.7829084,1.6070052
-0.10510978,8.133824,1.6082412
-0.11844089,8.501645,1.609868
-0.13267791,8.850546,1.6137944
-0.14930011,9.2388115,1.6199318
-0.16923709,9.6500435,1.6295775
-0.1945087,10.093682,1.6410446
-0.22613889,10.559502,1.6539409
-0.2669012,11.09092,1.665559
-0.31780767,11.675521,1.6761657
-0.37945172,12.299415,1.6864161
-0.4475813,12.885307,1.6983386
-0.5227249,13.472221,1.7083374
-0.6057048,14.084376,1.7169077
-0.69184834,14.657732,1.7271411
-0.7834846,15.239427,1.7355611
-0.8793085,15.812665,1.7441967
-0.9785229,16.372667,1.7536718
-1.079844,16.911963,1.7640616
-1.1890608,17.47379,1.7738093
-1.296877,17.987106,1.7849839
-1.4153728,18.53804,1.793514
-1.5475509,19.134651,1.8020368
-1.6954209,19.777353,1.8114574
-1.8396199,20.352663,1.8256851
-1.9917326,20.933874,1.8389803
-2.1381068,21.450607,1.8552035
-2.2759762,21.906424,1.8713126
-2.414017,22.344599,1.886026
-2.5578706,22.784483,1.9010025
-2.7153213,23.247301,1.9166498
-2.892493,23.746233,1.9325523
-3.0864842,24.265625,1.9478916
-3.2914433,24.789478,1.9593478
-3.5034018,25.313074,1.9637665
-3.7133894,25.821068,1.9618437
-3.9164684,26.31333,1.9538076
-4.110796,26.79446,1.9401654
-4.2996078,27.283482,1.9208516
-4.4801435,27.780897,1.8955406
-4.6443157,28.269787,1.865509
-4.7798676,28.716043,1.832568
-4.894645,29.143076,1.7985772
-4.9899583,29.55721,1.7645022
-5.0702715,29.970512,1.728368
-5.1373425,30.395283,1.6901861
-5.1644926,30.663118,1.6555297
-5.1914124,30.992292,1.6095065
-5.1995144,31.264122,1.562212
-5.1967196,31.533278,1.5057386
-5.180667,31.76958,1.4486243
-5.1557636,31.969126,1.3917571
-5.122399,32.152817,1.3357904
-5.0675263,32.388794,1.2765738
-4.988913,32.651474,1.2188847
-4.889087,32.925247,1.1612859
-4.7785845,33.178318,1.1050477
-4.6504374,33.432827,1.0429814
-4.498676,33.692905,0.97246486
-4.333773,33.93374,0.8976137
-4.162798,34.14708,0.81994253
-3.9863691,34.335663,0.7430663
-3.7866313,34.52095,0.6742775
-3.570787,34.694168,0.6170821
-3.3245451,34.870853,0.5617218
-3.0607064,35.03837,0.5092948
-2.7865326,35.19203,0.45814613
-2.5036685,35.331253,0.40176576
-2.2177005,35.452766,0.34002572
-1.9259639,35.555973,0.27890697
-1.6110035,35.64744,0.21939905
-1.2780918,35.72319,0.16696014
-0.92969036,35.783005,0.12041219
-0.5835145,35.82541,0.07904587
-0.17072415,35.860443,0.039493136
0.19886795,35.87522,0.015100206
0.593257,35.881,-0.010339063
0.97397166,35.87658,-0.038206816
1.3504097,35.861835,-0.072294466
1.764364,35.831562,-0.111364305
2.281014,35.77204,-0.15319471
2.8256998,35.68636,-0.18646145
3.407375,35.57503,-0.21296309
4.0623293,35.429546,-0.23675938
4.7026887,35.275158,-0.2529716
5.323724,35.114826,-0.26764974
5.9418936,34.94569,-0.283241
6.5139155,34.779987,-0.29776174
7.0175376,34.627247,-0.31302518
7.4080462,34.504745,-0.32525834
7.743422,34.393078,-0.3417684
8.018576,34.294506,-0.3697624
8.28218,34.192265,-0.40965885
8.486253,34.10373,-0.44805664
8.59505,34.050915,-0.48584422
8.6630945,34.01465,-0.5267994
8.7053795,33.989708,-0.5610706
8.721535,33.978878,-0.5890453
8.722881,33.977745,-0.6146695
8.723793,33.977192,-0.6365331
8.777751,33.938606,-0.65257674
8.80106,33.91925,-0.672089
8.789515,33.928352,-0.6940537
8.808779,33.913074,-0.7139116
8.899641,33.835297,-0.7294166
9.079574,33.67543,-0.73927855
9.384586,33.398033,-0.74675494
9.7977295,33.014626,-0.75465584
10.261448,32.57667,-0.7667822
10.69151,32.159058,-0.78680307
11.109145,31.73838,-0.8168063
11.540878,31.280373,-0.84751284
11.915627,30.856377,-0.87089026
12.241511,30.47189,-0.89813644
12.589169,30.0346,-0.9325683
13.067028,29.377605,-0.9680052
13.542593,28.67639,-0.96606225
14.084998,27.864807,-0.9791362
14.627037,27.052206,-0.9719474
15.153086,26.295233,-0.9730201
15.658906,25.566229,-0.9816971
16.120726,24.91075,-0.98025817
16.5183,24.35065,-0.99225944
16.887384,23.772871,-1.0396764
17.217384,23.220291,-1.0775645
17.56664,22.558874,-1.1323313
17.937954,21.751055,-1.1501831
18.328691,20.859016,-1.1689348
