predicted_x,predicted_y,predicted_theta
0.0027886634,1.1763176,1.5508071
0.0071926173,1.4046869,1.5093776
0.01753503,1.5803456,1.468167
0.03395061,1.7428113,1.4303222
0.051870365,1.8718667,1.4045129
0.06257733,1.938054,1.3786323
0.072495855,1.9899045,1.3503281
0.088356346,2.061203,1.3303646
0.09858998,2.1011815,1.3102388
0.109161876,2.1415517,1.2792578
0.1270873,2.2016785,1.2519562
0.15508954,2.2871861,1.2238425
0.19473898,2.3968365,1.1947656
0.24524255,2.5247686,1.1635244
0.30767098,2.6694086,1.1315506
0.38258758,2.8289995,1.100531
0.4689733,2.9992104,1.0729824
0.56557256,3.1767256,1.0464785
0.6749533,3.3657851,1.0196153
0.795466,3.5619512,0.99539596
0.9281732,3.767037,0.97437096
1.0678935,3.971999,0.95357895
1.2184626,4.184735,0.93201363
1.3880452,4.4131804,0.9151603
1.5710701,4.6509523,0.8991326
1.7710787,4.9022717,0.88300955
1.9867194,5.1648793,0.86879456
2.2103424,5.429198,0.8556524
2.4436367,5.6979394,0.8429038
2.6889367,5.9734054,0.83267844
2.9480524,6.258044,0.8234803
3.2215798,6.5527267,0.8142263
3.5040069,6.8517647,0.8047242
3.7949133,7.154321,0.7961585
4.098883,7.464473,0.7883836
4.4152503,7.7823462,0.780789
4.7376366,8.102089,0.7747254
5.068773,8.425892,0.7692588
5.409139,8.755256,0.7645809
5.753226,9.085096,0.7602192
6.095769,9.410807,0.75497866
6.432185,9.727229,0.7482787
6.760956,10.032546,0.7391572
7.0981884,10.338914,0.72651005
7.4493175,10.650744,0.7147207
7.8097425,10.963155,0.70389295
8.170391,11.268801,0.69095105
8.524333,11.560414,0.6718303
8.879574,11.842334,0.64597714
9.206225,12.088737,0.61622083
9.516334,12.308502,0.57478243
9.842867,12.520568,0.5354439
10.183117,12.722961,0.50393224
10.540923,12.920619,0.4773476
10.925629,13.119792,0.45534718
11.335226,13.321231,0.44029257
11.759601,13.522023,0.43296283
12.190522,13.7215805,0.42953
12.619233,13.91818,0.42772967
13.032268,14.106653,0.42706144
13.425713,14.285564,0.42654318
13.79082,14.451373,0.42575264
14.136562,14.6084585,0.4260553
14.440831,14.745345,0.42271355
14.695837,14.85803,0.4080802
14.915508,14.952585,0.3838104
15.112345,15.03225,0.3588411
15.300743,15.103165,0.33693206
15.480145,15.166136,0.31896943
15.632507,15.216591,0.30301595
15.781299,15.263552,0.29028428
15.979302,15.322617,0.28440326
16.219015,15.392632,0.2835455
16.415472,15.450993,0.2880957
16.512367,15.480436,0.29156554
16.525059,15.484164,0.28782484
16.470955,15.468104,0.27210224
16.37174,15.440511,0.24565636
16.255049,15.411404,0.2131744
16.123268,15.383147,0.17287414
15.9507065,15.353102,0.124547176
15.758387,15.32926,0.07179171
15.576991,15.316525,0.015620145
15.386556,15.313652,-0.045356814
15.176351,15.323138,-0.11050429
14.940802,15.34923,-0.18044776
14.697321,15.393855,-0.2541276
14.453026,15.45692,-0.32780716
14.199264,15.543048,-0.4018606
13.959062,15.645628,-0.47627625
13.729032,15.764534,-0.555243
13.504974,15.903684,-0.63843197
13.290595,16.062212,-0.71995986
13.0700035,16.254622,-0.8025554
12.863567,16.46813,-0.88148856
12.67781,16.69218,-0.94998574
12.516665,16.91777,-1.0083956
12.4062195,17.0975,-1.0627047
12.346451,17.207579,-1.1146859
-30.48219,17.318256,-0.10832006
-30.603905,17.330881,-0.18470241
-30.765903,17.360569,-0.25548917
-30.949612,17.408096,-0.3213605
-31.142096,17.47199,-0.3840913
-31.313452,17.541332,-0.44243512
-31.447338,17.60458,-0.491547
-31.524593,17.646723,-0.53475904
-31.560623,17.668507,-0.58010167
-31.564602,17.672138,-0.63832796
-31.519125,17.63864,-0.6943804
-31.450449,17.581804,-0.75128776
-31.354353,17.492567,-0.8033891
-31.247835,17.382126,-0.8471471
-31.154608,17.276426,-0.8944696
-31.037722,17.13076,-0.95034885
-30.847715,16.86468,-1.0047566
-30.611042,16.489864,-1.0495496
-30.36171,16.052876,-1.0945563
-30.121124,15.584697,-1.1362246
-29.899426,15.106453,-1.1839063
-29.696564,14.605227,-1.2349776
-29.513535,14.077161,-1.2898197
-29.357702,13.538202,-1.3446509
-29.233791,13.005124,-1.3985503
-29.140484,12.468781,-1.4496939
-29.074457,11.931401,-1.4958013
-29.035032,11.400654,-1.5455886
-29.022898,10.8551035,-1.603824
-29.042122,10.298905,-1.6694812
-29.086683,9.7932625,-1.7289219
-29.153248,9.367421,-1.8136796
-29.255268,8.954473,-1.8917009
-29.386894,8.5578575,-1.9641259
-29.539452,8.189107,-2.040319
-29.719065,7.834157,-2.1114192
-29.937586,7.4703817,-2.176312
-30.205107,7.084145,-2.232878
-30.51588,6.685611,-2.2811804
-30.871372,6.2725253,-2.325622
-31.25783,5.861997,-2.3643515
-31.64676,5.479037,-2.4051886
-32.04573,5.1154604,-2.4421847
-32.483505,4.747165,-2.470181
-32.959686,4.37014,-2.4962797
-33.446167,4.004078,-2.5245316
-33.958588,3.6420884,-2.5583844
-34.50315,3.2821095,-2.58806
-35.076042,2.9278097,-2.6146014
-35.701126,2.5640082,-2.6358345
-36.349934,2.2077036,-2.658923
-37.007645,1.865428,-2.6992931
-37.697914,1.5406371,-2.744846
-38.354973,1.252062,-2.7588289
-38.934406,1.0129002,-2.810576
-39.521152,0.8112041,-2.8596482
-40.119007,0.63562965,-2.8866713
-40.70962,0.48397332,-2.935777
-41.274895,0.35955638,-2.9751232
-41.797306,0.2740741,-3.0598521
-42.356117,0.22906633,-3.1271355
-42.926163,0.22214071,3.0793164
-43.56893,0.2696412,3.004951
-44.289276,0.37268475,2.962422
-45.018284,0.5093738,2.8885534
-45.782005,0.71088535,2.8276985
-46.54452,0.95692366,2.7724137
-47.28434,1.2464186,2.6923275
-48.015785,1.5990571,2.6171272
-48.713757,2.0026379,2.5384846
-49.330143,2.4161742,2.4679983
-49.847775,2.8249671,2.3693047
-50.302437,3.2674997,2.2617233
-50.71599,3.7704258,2.1415129
-51.099567,4.3742123,2.0260208
-51.44579,5.089145,1.9343784
-51.74199,5.8695364,1.8551595
