predicted_x,predicted_y,predicted_theta
0.020251453,0.38205594,1.5116286
0.01389948,0.25838387,1.3952073
-0.018595608,0.07101065,1.2714167
-0.08299848,-0.13778797,1.1406484
-0.1742623,-0.33508673,1.0043938
-0.2752732,-0.49276844,0.8717405
-0.37164825,-0.60696757,0.7508133
-0.4671236,-0.69605094,0.6379596
-0.5697389,-0.77222383,0.52795553
-0.66761166,-0.8289417,0.42439672
-0.74143016,-0.86216193,0.33733884
-0.79804486,-0.88166916,0.25851062
-0.8295002,-0.8896759,0.18954909
-0.8440568,-0.8924353,0.1296008
-0.84849524,-0.8928456,0.07405742
-0.8256726,-0.8906682,0.021257505
-0.7708148,-0.8893126,-0.026920296
-0.700561,-0.8910594,-0.07542494
-0.6143049,-0.89735675,-0.121908374
-0.49137676,-0.91155386,-0.1588999
-0.3629759,-0.93294674,-0.1927597
-0.23914969,-0.95690036,-0.23529632
-0.09959578,-0.9901487,-0.27510956
0.063394465,-1.0355142,-0.3086645
0.24755748,-1.0939066,-0.3334414
0.4013872,-1.1482164,-0.36114144
0.540535,-1.2005926,-0.39438114
0.6913226,-1.2629683,-0.4234806
0.8653065,-1.3410114,-0.4473718
1.0565468,-1.4328202,-0.46949407
1.2558435,-1.5337112,-0.49106154
1.4704146,-1.6480302,-0.50938684
1.7077465,-1.7798915,-0.52189326
1.9561203,-1.9226534,-0.5307683
2.2142353,-2.0739367,-0.5385803
2.4603565,-2.2211385,-0.54601663
2.7173924,-2.3772867,-0.55412185
2.9646401,-2.5302398,-0.5616248
3.1916127,-2.6731772,-0.5694819
3.4041862,-2.8094478,-0.5786571
3.6189177,-2.9498465,-0.58939105
3.8304462,-3.0912259,-0.59999025
4.0317316,-3.2288756,-0.6099963
4.214998,-3.3570929,-0.6200752
4.385768,-3.4789593,-0.6304425
4.584754,-3.624099,-0.6408617
4.821843,-3.800892,-0.65082806
5.085153,-4.001556,-0.660734
5.370359,-4.2233815,-0.67120713
5.6747346,-4.4653544,-0.6821698
5.9895763,-4.7214007,-0.6941807
6.2969832,-4.977578,-0.70751333
6.603173,-5.23955,-0.7223006
6.909619,-5.509725,-0.73776907
7.204484,-5.7779717,-0.7539687
7.4984913,-6.053519,-0.7692888
7.7711124,-6.317972,-0.783949
8.024339,-6.5707374,-0.80065155
8.2666855,-6.820314,-0.8172701
8.433398,-6.9988027,-0.83203435
8.601997,-7.1831064,-0.84843355
8.764118,-7.367241,-0.86239845
8.895715,-7.5212827,-0.87749517
9.021211,-7.6723137,-0.8953096
9.158337,-7.843087,-0.9129346
9.319017,-8.0505295,-0.92979133
9.494284,-8.285408,-0.9472169
9.659509,-8.515707,-0.9664056
9.833234,-8.76669,-0.9867784
10.008484,-9.031864,-1.0066729
10.161641,-9.273726,-1.0238159
10.28691,-9.479712,-1.0378269
10.378204,-9.635114,-1.0502336
10.453492,-9.767212,-1.0648077
10.531638,-9.908077,-1.0815365
