predicted_x,predicted_y,predicted_theta
0.0027886634,1.1763176,1.5508071
0.0071926173,1.4046869,1.5093776
0.01753503,1.5803456,1.468167
0.03395061,1.7428113,1.4303222
0.051870365,1.8718667,1.4045129
0.06257733,1.938054,1.3786323
0.072495855,1.9899045,1.3503281
0.088356346,2.061203,1.3303646
0.09858998,2.1011815,1.3102388
0.109161876,2.1415517,1.2792578
0.1270873,2.2016785,1.2519562
0.15508954,2.2871861,1.2238425
0.19473898,2.3968365,1.1947656
0.24524255,2.5247686,1.1635244
0.30767098,2.6694086,1.1315506
0.38258758,2.8289995,1.100531
0.4689733,2.9992104,1.0729824
0.56557256,3.1767256,1.0464785
0.6749533,3.3657851,1.0196153
0.795466,3.5619512,0.99539596
0.9281732,3.767037,0.97437096
1.0678935,3.971999,0.95357895
1.2184626,4.184735,0.9320137
1.3880452,4.4131804,0.91516024
1.5710701,4.6509523,0.8991326
1.7710787,4.9022717,0.88300955
1.9867194,5.1648793,0.86879456
2.2103424,5.429198,0.8556524
2.4436367,5.6979394,0.8429038
2.6889367,5.9734054,0.83267844
2.9480524,6.258044,0.8234803
3.2215798,6.5527267,0.8142263
3.5040069,6.8517647,0.8047242
3.7949133,7.154321,0.7961585
4.098883,7.464473,0.78838354
4.4152503,7.7823462,0.7807891
4.7376366,8.102089,0.77472544
5.068773,8.425892,0.7692588
5.409139,8.755256,0.7645809
5.753226,9.085096,0.7602193
6.095769,9.410807,0.7549786
6.432185,9.727229,0.7482787
6.760956,10.032546,0.7391572
7.0981884,10.338914,0.72651005
7.4493175,10.650744,0.7147207
7.8097425,10.963155,0.70389295
8.170391,11.268801,0.69095105
8.524333,11.560414,0.67183036
8.879574,11.842334,0.64597714
9.206225,12.088737,0.61622083
9.516334,12.308502,0.57478243
9.842867,12.520568,0.5354439
10.183117,12.722961,0.50393224
10.540923,12.920619,0.47734764
10.925629,13.119792,0.45534718
11.335226,13.321231,0.4402926
11.759601,13.522023,0.43296286
12.190522,13.7215805,0.42953
12.619233,13.91818,0.42772967
13.032268,14.106653,0.42706144
13.425713,14.285564,0.42654318
13.79082,14.451373,0.42575267
14.136562,14.6084585,0.42605534
14.440831,14.745345,0.42271355
14.695837,14.85803,0.4080802
14.915508,14.952585,0.3838104
15.112345,15.03225,0.3588411
15.300743,15.103165,0.33693203
15.480145,15.166136,0.3189694
15.632507,15.216591,0.30301595
15.781299,15.263552,0.2902843
15.979302,15.322617,0.2844033
16.219015,15.392632,0.2835455
16.415472,15.450993,0.2880957
16.512367,15.480436,0.29156554
16.525059,15.484164,0.28782484
16.470955,15.468104,0.27210224
16.37174,15.440511,0.24565637
16.255049,15.411404,0.21317439
16.123268,15.383147,0.17287412
15.9507065,15.353102,0.12454718
15.758387,15.32926,0.07179171
15.576991,15.316525,0.015620144
15.386556,15.313652,-0.045356814
15.176351,15.323138,-0.11050429
14.940802,15.34923,-0.18044776
14.697321,15.393855,-0.2541276
14.453026,15.45692,-0.32780716
14.199264,15.543048,-0.40186062
13.959062,15.645628,-0.47627625
13.729032,15.764534,-0.5552431
13.504974,15.903684,-0.63843197
13.290595,16.062212,-0.7199599
13.0700035,16.254622,-0.8025554
12.863567,16.46813,-0.88148856
12.67781,16.69218,-0.94998574
12.516665,16.91777,-1.0083956
12.4062195,17.0975,-1.0627047
12.346451,17.207579,-1.1146859
12.305786,17.290087,-1.1681409
12.252347,17.415232,-1.2300051
12.190864,17.588972,-1.30026
12.142734,17.761389,-1.367801
12.103498,17.950382,-1.4322551
12.07524,18.152025,-1.494425
12.061211,18.336555,-1.5525533
12.058346,18.48466,-1.6015861
12.061745,18.572613,-1.6447686
12.065235,18.614576,-1.690101
12.066719,18.619757,-1.7483236
12.056935,18.564127,-1.8043747
12.036566,18.477343,-1.8612816
11.999369,18.35159,-1.9133828
11.947812,18.207073,-1.9571407
11.894593,18.076569,-2.0044632
11.816096,17.9071,-2.0603423
11.662258,17.618595,-2.1147501
11.431779,17.239943,-2.159543
11.151239,16.822304,-2.20455
10.838875,16.398626,-2.2462182
10.509096,15.987391,-2.2938998
10.150356,15.582811,-2.344971
9.758756,15.184059,-2.3998132
9.345306,14.804825,-2.4546444
8.922931,14.456797,-2.508544
8.484021,14.134728,-2.5596876
8.032052,13.836634,-2.605795
7.574195,13.565313,-2.6555824
7.090944,13.311857,-2.7138178
6.5842104,13.081753,-2.779475
6.1114936,12.896823,-2.8389156
5.7004704,12.767086,-2.9236732
5.2852283,12.67484,-3.0016944
4.871452,12.616374,-3.0741193
4.473327,12.589047,-3.1503124
4.0755324,12.592091,-3.221413
3.6525311,12.626061,-3.2863054
3.187623,12.693932,-3.3428714
2.6924672,12.7950735,-3.3911738
2.1643934,12.929799,-3.4356155
1.6248398,13.093399,-3.474345
1.1088789,13.271474,-3.515182
0.6058173,13.467156,-3.5521781
0.08127262,13.695501,-3.5801744
-0.46817008,13.954365,-3.6062732
-1.0123727,14.227328,-3.634525
-1.564462,14.525336,-3.6683779
-2.129043,14.853028,-3.6980534
-2.7011335,15.208618,-3.7245948
-3.3049438,15.606732,-3.745828
-3.9125881,16.02943,-3.7689164
-4.5116262,16.466343,-3.8092866
-5.1094794,16.94019,-3.8548396
-5.6601276,17.400394,-3.8688223
-6.1319976,17.813042,-3.9205694
-6.573564,18.248901,-3.9696417
-6.9966726,18.706326,-3.9966648
-7.395137,19.167898,-4.0457706
-7.757935,19.618889,-4.0851173
-8.066801,20.048801,-4.169846
-8.3556,20.529314,-4.237129
-8.615284,21.036821,-4.313863
-8.858556,21.633669,-4.3882284
-9.086574,22.3247,-4.4307575
-9.288306,23.038448,-4.5046263
-9.447415,23.812117,-4.565481
-9.566107,24.604507,-4.620766
-9.63578,25.395891,-4.7008524
-9.645173,26.207851,-4.7760525
-9.594051,27.01248,-4.854696
-9.497734,27.74846,-4.925182
-9.3617525,28.393877,-5.0238757
-9.167551,28.997896,-5.1314573
-8.900975,29.59195,-5.251668
-8.53073,30.204002,-5.36716
-8.04432,30.832018,-5.458802
-7.477037,31.444336,-5.538021
-6.8557353,32.015812,-5.621799
-6.1737447,32.54402,-5.709698
