predicted_x,predicted_y,predicted_theta
0.002650019,0.9012305,1.5716522
0.0024532902,0.97152126,1.5712006
0.0024014926,0.9916186,1.5725516
0.0023474789,1.0197746,1.5753845
0.0021696568,1.0628374,1.5785284
0.0017680441,1.1160473,1.5818537
0.0011133014,1.1764661,1.5852648
8.94923e-05,1.2498816,1.588701
-0.0014224827,1.3386502,1.5915486
-0.0033880153,1.436067,1.5937467
-0.005423107,1.5229267,1.5955925
-0.007574428,1.6116918,1.5965782
-0.011029641,1.7500249,1.5989318
-0.015945,1.9268941,1.6029179
-0.02143676,2.0953648,1.607242
-0.027269453,2.2581558,1.609864
-0.034119315,2.4345124,1.612938
-0.041823775,2.6181662,1.6160169
-0.051532406,2.8419263,1.617943
-0.06285475,3.0816376,1.6211023
-0.07338044,3.2868922,1.6234694
-0.083370976,3.4792495,1.6234406
-0.09358043,3.6730344,1.6230837
-0.10507512,3.894609,1.6227291
-0.11946753,4.1751914,1.6233616
-0.13687137,4.5090256,1.6246628
-0.15620801,4.8687468,1.6266388
-0.17657405,5.2332373,1.6286861
-0.19905365,5.623303,1.6308024
-0.22425872,6.041115,1.634277
-0.25179598,6.4746656,1.6384213
-0.2848904,6.9721093,1.6417537
-0.32285285,7.507922,1.6448166
-0.36372912,8.058649,1.6480064
-0.4080106,8.632171,1.651154
-0.45550314,9.220029,1.654647
-0.5046206,9.802811,1.6586165
-0.5481187,10.295969,1.6624103
-0.58756685,10.725338,1.6661323
-0.62377083,11.105354,1.6694169
-0.65791464,11.4506,1.6725575
-0.6916885,11.7804985,1.67614
-0.72897905,12.132115,1.6804779
-0.774408,12.5443,1.6851736
-0.8288987,13.019646,1.6892685
-0.8874214,13.512446,1.6925584
-0.9522568,14.043033,1.6955013
-1.0257988,14.6288595,1.6987629
-1.1075867,15.264332,1.7027477
-1.1945418,15.916792,1.7082953
-1.2826298,16.553644,1.714163
-1.3744136,17.192104,1.7189784
-1.4686339,17.825487,1.7225676
-1.5647548,18.454548,1.7254082
-1.665424,19.10394,1.7271589
-1.7701396,19.769682,1.7284012
-1.8777742,20.447716,1.729757
-1.9924858,21.164486,1.7318127
-2.1140354,21.916744,1.7347709
-2.2366424,22.657112,1.7385318
-2.364922,23.416975,1.7420881
-2.4849093,24.11029,1.7445071
-2.6119561,24.835066,1.7464529
