predicted forward vel,predicted angular vel
14.033116,0.0041996185
14.156415,-0.01922378
14.194987,-0.028086565
14.236058,-0.028897068
14.245197,-0.022760697
14.337418,-0.01395816
14.559771,-0.0047107134
14.408608,0.020947954
14.386716,0.028105134
14.1023855,0.028497549
14.193985,0.025009511
13.943399,0.026998533
14.087526,0.015385
14.134658,-0.012323864
14.330078,0.0014108494
14.069849,0.0070662294
13.764786,0.003412472
13.695837,-0.0025784895
13.622173,-0.012628065
13.483152,-0.014367163
13.436263,-0.0071533453
13.319462,-0.013521416
12.952962,-0.016011078
12.672197,-0.035986114
12.587258,-0.03880331
12.340608,-0.032797556
12.507477,-0.029896641
12.534544,-0.017701559
12.517096,-0.022209428
12.591199,-0.008980652
12.304068,-0.016019508
12.186251,-0.02122874
11.970687,-0.021523252
12.003598,-0.02242743
11.976255,-0.0067642853
11.788126,-0.010011135
11.539101,-0.017562322
11.365171,-0.022775277
10.752641,-0.022144515
10.705477,-0.025733586
10.442448,-0.024965182
10.595726,-0.031918943
10.580631,-0.032143217
10.464315,-0.030061197
10.543048,-0.0130143855
10.422491,-0.0008390099
10.60252,-0.019618087
10.549026,-0.026561156
10.433732,-0.011109574
10.151997,0.0017759819
10.145931,0.0046338756
10.22787,0.005953511
10.226172,-0.0032408908
9.977563,-0.017222624
9.378543,-0.03301853
9.478061,-0.043844525
9.421071,-0.048329752
9.449138,-0.08324936
9.517493,-0.11099961
9.499306,-0.08604829
9.427507,-0.10558043
9.080049,-0.16111472
8.825967,-0.17566602
8.781691,-0.16073307
8.719238,-0.17142306
8.944515,-0.17940132
9.051309,-0.1521603
8.8979025,-0.13596162
8.870494,-0.13888066
8.8278885,-0.14700252
8.946634,-0.18192323
9.06313,-0.17294821
8.694307,-0.14867578
8.6025095,-0.22895244
9.011966,-0.26742098
9.38368,-0.2649265
9.216786,-0.30004072
9.066394,-0.31344718
8.870945,-0.31300637
9.01769,-0.26140115
9.011581,-0.21534939
9.02157,-0.1544013
9.330561,-0.093224555
9.364045,-0.10310359
9.288115,-0.110652156
9.340724,-0.12440742
9.418915,-0.09329024
9.447804,-0.072906904
9.549398,-0.07407205
9.566825,-0.060147807
9.516678,-0.055538516
9.647007,-0.049632005
9.556108,-0.0490726
9.617152,-0.043844424
9.451787,-0.02141188
9.25946,-0.0042747464
9.146191,-0.0044527426
9.289922,-0.009143043
9.480772,-0.010990808
9.679277,-0.014977687
9.943239,-0.028745688
9.814083,-0.037335046
9.980484,-0.029513113
10.167965,-0.03683505
10.227157,-0.03276497
9.639975,-0.029932072
9.611556,-0.022338774
9.676813,-0.02974349
9.728623,-0.035451457
10.029073,-0.044205636
10.101738,-0.05018967
10.283644,-0.050441254
10.401821,-0.0512446
10.451474,-0.05024915
10.368748,-0.048579954
10.439452,-0.047353942
10.2001095,-0.034102082
10.049146,-0.032208353
10.363799,-0.05391249
10.642467,-0.038552284
10.690764,-0.025177963
10.554577,-0.03409845
10.409255,-0.04031416
10.492374,-0.039318025
10.684472,-0.04200608
10.6548815,-0.042297367
10.604621,-0.033168875
10.956848,-0.03241626
10.704681,-0.046584256
10.976787,-0.06372365
10.567388,-0.06471047
10.669647,-0.079711124
10.732437,-0.09321853
10.801672,-0.115793824
10.830971,-0.051926117
10.5393305,-0.050163094
10.69968,-0.042967632
11.270937,-0.03479369
11.217418,-0.033191487
11.177488,-0.03122079
11.256188,-0.031498548
11.323558,-0.041777626
11.191252,-0.11014493
11.369956,-0.09928574
11.540275,-0.060360424
11.244353,-0.003569238
11.612389,0.0077530574
11.53444,-0.0029501934
11.500225,-0.026743943
11.542489,-0.02404466
11.017048,-0.019064592
11.359895,-0.031057969
10.9479685,-0.026770422
11.28763,-0.018981453
11.900945,-0.015372252
12.06259,-0.0062873904
11.822888,0.00041810982
11.794123,-0.011279648
12.345381,-0.036100358
12.311032,-0.045228615
