predicted forward vel,predicted angular vel
7.1336174,0.0023151357
6.955967,0.0037209634
7.041771,0.008386755
7.051734,-0.0009915121
7.3191814,-0.006307492
7.4747906,-0.008075416
7.6528225,-0.0018306412
7.569742,0.004871892
7.7132244,0.004708035
7.899831,0.01145949
7.9818096,0.0062156636
7.9586697,0.0056926515
8.074564,0.0036311653
7.894187,0.0007077921
8.153323,0.0012718886
8.450478,0.008234719
8.449098,0.009465037
8.733023,0.018900307
9.294161,0.045609437
9.145696,0.044652276
9.186583,0.044484846
9.305426,0.050416395
9.421225,0.061178558
9.457056,0.051167622
9.256241,0.045595236
9.309801,0.039306782
9.61269,0.04401604
9.653669,0.036786146
9.764798,0.028881712
9.572947,0.032484166
9.756929,0.030314757
9.938081,0.029363235
9.847689,0.029703965
10.063005,0.039675526
10.049699,0.03711953
9.984674,0.03658823
9.836665,0.03860592
9.753337,0.037246168
9.72567,0.030601295
9.774049,0.02280056
9.924302,0.020190096
10.016643,0.022022763
10.121442,0.016490785
10.162142,0.018382596
9.866753,0.016208706
9.893594,0.011573659
10.0369215,0.007957781
10.407862,0.012339855
10.350468,0.014502021
10.286567,0.021725869
10.034828,0.021936404
10.300434,0.023609305
10.429812,0.011016315
10.279709,0.00837698
9.974389,0.015242515
9.833017,0.036476478
9.936771,0.041730396
9.957246,0.04238107
10.213685,0.04301372
10.156137,0.037402794
10.065126,0.038450465
9.962769,0.04669158
9.889347,0.049297854
9.797356,0.0502968
9.958619,0.050003402
10.001496,0.04211568
9.730702,0.039444543
9.596813,0.032982074
9.420456,0.026167473
9.30797,0.021502739
9.149824,0.007405767
8.718551,0.0031004641
8.558241,0.002607828
8.173248,0.010635519
7.920329,0.018748833
8.175641,0.0071619693
7.9853735,0.003361797
7.562742,-0.00402393
7.3640947,-0.00960025
7.2630777,-0.013312711
7.039422,-0.0186099
6.353442,-0.023335977
5.957917,-0.012510847
5.7485285,-0.0068439115
5.626483,-0.002952423
5.671548,0.0011398345
5.57913,0.0065520387
5.419635,-0.010640757
5.2073336,-0.011033595
5.0555897,-0.00047845393
5.0091286,0.018412476
5.032898,0.02928287
4.9591966,0.041971676
4.673744,0.028782507
4.5994787,0.02910841
4.3807325,-0.09545388
4.374975,-0.16931155
4.224125,-0.12269654
4.436003,-0.10092167
4.328323,0.019678703
4.4088426,-0.16874948
4.3896604,-0.27983874
4.1231546,-0.29274088
3.9303002,-0.30668998
3.9396372,-0.12175814
3.8878717,-0.10719635
3.9297204,-0.09084774
3.9323163,-0.07735317
4.026353,-0.04540468
3.500488,-0.12963864
3.323285,-0.37815338
3.3347929,-0.19479676
3.5127091,-0.20157607
3.174459,-0.2410921
3.0982082,-0.4028801
3.2178674,-0.45036957
3.3319645,-0.48584968
3.2727022,-0.37490743
3.4361238,-0.32134432
3.3994055,-0.24213193
3.632831,-0.15197189
3.7574759,-0.19571805
3.6827636,-0.25206402
3.8682015,-0.23780702
3.855304,-0.24037626
3.7762969,-0.14079192
4.2051053,-0.10267487
3.7912579,-0.11431699
3.9609938,-0.10119256
4.1610746,-0.11509763
4.2641735,-0.104221016
4.5704117,-0.032326702
4.888852,0.006560309
5.390034,0.047776535
5.8337617,0.07580806
5.842042,0.07273448
6.000719,0.07812737
6.106209,0.07805919
6.2915363,0.08082037
6.48415,0.09134857
6.4482293,0.09192379
6.5559626,0.097884275
6.7243834,0.090751834
6.8328667,0.09336934
6.9642267,0.086649075
7.1652107,0.06879301
7.610134,0.03914193
7.722127,0.027512016
7.71949,0.029875426
7.907852,0.036699414
7.7662783,0.051064342
7.578703,0.051204264
7.57786,0.05519738
7.76962,0.052273154
7.739786,0.04573699
7.8101263,0.032330878
7.850465,0.03224127
8.020781,0.040158115
7.9571447,0.043515384
8.009278,0.06855594
8.025635,0.06764854
8.069312,0.06692738
7.854021,0.059070602
7.737484,0.045749195
7.6560354,-0.0037541874
7.8290358,0.0033346992
7.596011,0.0027040076
7.8034525,0.051957823
7.6369905,0.06317175
7.655444,0.06736676
7.807148,0.06543328
7.908827,0.06690841
7.3617344,0.030212754
7.5274334,0.016140563
7.658905,0.03403923
7.4414015,0.044404782
7.6416903,0.053774662
7.5875406,0.06034676
7.455799,0.06140408
7.4947004,0.054369807
7.2077084,0.036621116
6.9738493,0.050473377
6.685256,0.043437667
6.564397,0.04149069
6.685725,0.024661353
6.5058317,0.0016234461
6.5839567,-0.053083718
5.854168,-0.08587393
5.417102,-0.01853421
5.21698,0.04058396
5.1344137,0.006806629
5.0605135,0.07436096
4.5451965,0.14110123
4.26746,0.18903248
4.219084,0.2684058
4.0316706,0.41769394
4.380384,0.40522718
4.544462,0.36576608
5.111543,0.3818357
4.4578876,0.36341277
4.1545305,0.34279764
4.7385073,0.29665795
4.3613534,0.20547903
4.4545236,0.3201676
4.0483055,0.44636405
4.23613,0.5494183
3.9474895,0.6187459
4.0025997,0.5750948
4.14985,0.6524346
4.334852,0.6182305
4.359764,0.59809935
4.2625537,0.555862
4.2265596,0.50791544
4.0056133,0.39842033
4.5196877,0.2804379
4.9546795,0.2074867
4.8633127,0.11173957
4.9710417,0.10909305
4.845393,0.062300496
4.928931,0.037585907
4.970766,-0.018369947
4.980404,-0.001992518
5.123815,-0.022619806
5.226138,-0.0030979477
5.364495,0.0017180014
5.449153,0.031040708
5.491829,0.04057011
5.7510757,0.03812325
6.045313,0.039864585
6.116682,0.04795014
6.1089344,0.05266159
6.02666,0.058375627
6.068346,0.06490492
6.3737745,0.052339867
6.7894144,0.044174194
7.0922136,0.040224634
7.1475887,0.038386457
7.208699,0.027601855
7.544544,0.01249961
7.6152754,0.009200817
7.7312117,0.005006822
7.6525936,0.012495389
7.7627487,0.011245383
7.906415,0.0115559455
8.0578,0.011029223
8.185071,0.008598661
8.418218,0.0043168347
8.344787,0.018368216
8.319593,0.013705229
8.324068,0.007372303
8.430665,-0.004260391
8.386918,-0.008880999
8.282872,-0.0065138265
8.430077,-0.0055034254
8.578628,-0.00046652742
8.490635,0.0016276408
8.4064,-0.0015294533
8.457852,-0.0014554206
8.431822,-0.0014763977
8.452692,0.0017613899
8.565191,-0.00035813265
8.723001,-0.0026239045
8.721805,-0.0052247327
8.53966,-0.0032423772
8.587574,0.0050840694
8.494189,0.0001554992
8.590861,-0.017692227
8.421523,-0.016421992
8.501863,-0.007268291
8.539963,-0.011882741
8.722954,-0.012699929
8.57954,-0.0034317542
8.619019,-0.004995864
8.52888,0.0032829586
8.457387,0.010354517
8.226719,0.0037068035
8.250562,0.030249966
8.282837,0.020736897
8.30827,0.016195556
8.196364,0.0061213914
8.212964,-0.001769023
8.21964,-0.0040800646
8.121679,0.0020748097
8.223532,0.013090322
8.095895,0.008252589
8.000518,0.0007523652
7.972234,0.0047746655
8.025118,0.024681432
8.0151205,0.0235824
7.9233437,0.039191753
7.823964,0.053189307
7.811058,0.060770646
8.039253,0.027445389
8.139744,0.021180594
8.2118845,0.01500752
8.34414,0.014392892
8.361015,0.018656371
8.189305,0.021939443
8.34898,0.015630165
8.341499,0.011918904
8.295224,0.012448808
8.303482,0.0019151326
8.588659,0.0047402885
8.758358,0.0075109657
8.686734,0.013543209
8.463701,0.0037888195
8.530474,-0.0032037515
8.48005,-0.007766828
8.330646,-0.021954857
8.660616,-0.022586316
8.682058,-0.01514001
8.467706,0.011123093
8.243746,0.021611204
8.164417,0.015025629
8.062212,0.021189736
7.9304905,0.015105935
8.108096,0.010024676
8.381808,0.013500767
8.322925,0.014878364
8.221514,0.0194521
8.143961,0.026389481
7.9893217,0.027076809
7.872654,0.01776571
8.122323,0.013260232
8.188211,0.01731967
8.208863,0.009632448
8.416503,0.0067076664
8.371622,0.008606726
8.407718,0.010200581
8.360836,-0.000248814
8.334427,-0.007153418
8.686651,-0.0009142589
8.732749,0.0016691107
8.549916,0.0049353708
8.422379,-0.0054436643
8.328964,0.00030755252
8.240886,0.001488002
8.280595,0.014173953
8.241245,0.03558275
8.360538,0.055957854
8.0772505,0.06497422
7.8065643,0.0398765
7.8085527,0.06076826
7.8333025,0.051917806
7.698264,0.042987168
7.9126225,0.03374061
7.9555492,0.01214399
7.6753283,-0.009099245
7.316496,-0.005830029
7.4832783,-0.0077441707
7.6247787,-0.0025396775
7.7476606,0.0011474267
7.8078976,0.009185186
7.901785,0.012688758
7.5855045,0.018410461
7.5511465,0.038852178
7.6701145,0.04783106
7.50323,0.047052003
7.5083294,0.046170004
7.367201,0.030735383
7.1656303,0.028648106
6.9473515,0.019931657
6.958294,0.016570238
7.0450068,0.009408722
6.867881,-0.003489416
6.7887316,-0.015500492
6.7623653,-0.01970338
6.7440214,-0.016954169
6.6290073,-0.021498978
6.578395,-0.015854586
6.457529,-0.0147203
6.6790686,-0.007526558
6.837495,0.00065134466
6.9523115,0.0065380614
6.997719,0.0049286056
7.246354,0.016551936
7.2771797,0.043075077
6.998555,0.055774294
6.707466,0.06816119
6.874834,0.070242204
6.8073826,0.05710128
7.0561104,0.04525008
7.253598,0.03455475
7.36572,0.03808108
7.389924,0.045626752
7.418848,0.052491866
7.428507,0.04538022
7.545336,0.045162424
7.8332243,0.047242247
7.823202,0.051548377
7.741481,0.06284605
7.465023,0.06035485
7.331194,0.032323673
6.912527,0.012208069
6.7041035,0.03976518
6.5752697,0.04197888
6.3664713,0.026193174
6.2303867,0.009765519
6.325513,0.022852952
6.300358,0.025967596
6.2413845,0.028237602
5.990616,0.048338033
6.096895,0.035217196
5.958478,0.032871917
5.9436235,0.012258245
5.838543,0.0059224833
5.634202,-0.003655577
5.2683268,-0.003946252
4.516536,-0.02242556
4.5848203,0.0055160504
4.9039745,0.11870002
5.0724835,0.23388927
4.952977,0.26436082
4.590303,0.25237507
4.5697393,0.297037
4.440299,0.39638188
4.3035603,0.47956353
4.1388392,0.46384382
4.023429,0.48560196
3.8636818,0.49738872
3.5361123,0.45246154
3.3364549,0.42693248
3.3983274,0.43810007
3.7562337,0.397243
3.9282432,0.39198038
3.6464198,0.41044798
3.4965413,0.4350553
3.438993,0.58975005
3.4756176,0.61367667
3.3437343,0.4827897
3.4659336,0.4530698
3.775224,0.40504208
3.728477,0.46241537
4.1998806,0.43568373
4.4450116,0.4290007
4.1747074,0.40737236
4.300462,0.26956624
4.6067753,0.11962155
4.9280367,-0.0061650947
5.133198,-0.0020614862
5.31069,0.01631941
5.4486027,0.018128773
5.423996,0.01593064
5.587043,0.0345143
5.711316,0.03676366
6.0068817,0.01819996
6.313879,-0.0009068996
6.4552107,-0.01317081
6.6849756,-0.026053388
7.058242,-0.02671286
7.3683033,0.026321301
7.718178,0.03319794
7.7780056,0.028011864
7.7608404,0.02026779
7.774888,0.001210196
7.961424,-0.0136207715
8.121181,-0.015632132
8.261421,-0.0174895
8.359494,-0.014800356
8.431253,-0.013709856
8.485629,-0.016798757
8.726051,-0.0055662207
8.820431,0.0011798479
8.876544,0.007879475
9.0947,0.031145563
9.030402,0.05010011
8.935629,0.06306003
9.027314,0.05411478
9.010706,0.058328673
9.371477,0.054931663
9.362187,0.04913976
9.499922,0.05622887
9.363973,0.041688696
9.562689,0.039273277
9.559896,0.038946755
9.305645,0.035058238
9.253723,0.040489964
9.366412,0.030700339
9.13446,0.025673414
9.0984125,0.025263118
9.1963,0.030520713
9.315454,0.0340074
9.618573,0.029507862
9.321207,0.024595866
9.266299,0.014782483
9.138578,0.032557152
8.991023,0.038661107
8.8735485,0.048291154
8.8095045,0.05445215
8.88735,0.05945734
8.923273,0.04936879
9.022802,0.03578803
9.017441,0.041284926
8.895756,0.046009965
8.718236,0.027153714
8.661541,0.023319477
8.4772,0.017938597
8.432328,-0.012005938
8.124201,-0.02034186
8.023872,-0.019434229
7.792389,-0.012850133
7.7483587,-0.015828429
7.6742687,-0.017575558
7.400448,-0.020658197
7.242282,-0.025892662
7.3605804,-0.029236434
7.155137,-0.026727572
7.0869303,-0.02243973
6.762417,-0.018305976
6.405987,-0.021237189
6.2859316,-0.024925983
6.1796284,-0.027819833
6.139222,-0.033079255
6.132804,-0.03354722
5.682516,-0.044348173
5.3477726,-0.04186002
5.1955576,-0.033630513
5.142745,-0.027065888
4.6967,-0.010590337
4.4284563,-0.012330804
4.0212107,0.0009900704
3.7855806,0.016973255
3.5351524,0.021851545
3.478697,0.031361952
3.448122,0.02990763
3.096169,0.01870632
2.9234138,0.015468089
2.7403333,0.021489931
2.5301352,0.029042842
2.4254756,0.03053754
2.3029053,0.03489092
1.8655875,0.034061424
1.365617,0.019293854
0.9853946,0.010362053
0.8155371,-0.004326217
0.7560772,-0.013382128
0.61924624,-0.021470811
0.5112978,-0.019102428
0.42333984,-0.027124617
0.37381268,-0.027858604
0.3551526,-0.031690992
0.3094697,-0.03746012
0.27177715,-0.040177643
0.28087735,-0.04080974
0.30880642,-0.032126315
0.2351911,-0.035870858
0.21115279,-0.03405418
0.1472857,-0.04649938
0.21461868,-0.038660258
0.1627338,-0.0432593
0.15002584,-0.0441856
0.14139605,-0.044992756
0.15973735,-0.0436275
0.13325119,-0.047416195
0.11949968,-0.055781655
0.1134696,-0.0537349
0.15417337,-0.049809173
0.14311361,-0.04429858
0.15425968,-0.04534992
0.24187827,-0.039422132
0.30266428,-0.03197538
0.3498094,-0.029293794
0.40694332,-0.024639102
0.6636064,-0.0106010195
0.97063494,0.008549461
1.1358461,0.019270638
1.3131659,-0.019389022
1.6093948,-0.04019953
1.9023767,-0.05840943
2.0732265,-0.17654859
2.185937,-0.19574586
1.8871994,-0.2139038
1.6329479,-0.23667553
1.6718106,-0.22300792
2.010217,-0.32793114
2.6290243,-0.36022586
2.5202258,-0.33511606
2.9198718,-0.3194442
3.0890095,-0.20039411
3.3546257,-0.1237473
3.5937846,-0.20486778
3.3370347,-0.113510884
3.5406854,-0.2303503
4.1421185,-0.26854607
4.164261,-0.36208126
4.1994305,-0.3112213
4.3069983,-0.26249072
4.625064,-0.3536038
4.745736,-0.41233665
5.0747013,-0.48746905
5.0155544,-0.4518941
5.0901814,-0.58054996
4.9817934,-0.46836764
5.1104703,-0.3888674
5.223918,-0.29322597
5.194096,-0.23323919
5.415949,-0.14739022
5.6235833,-0.061013505
5.924942,-0.029025776
6.2047043,0.00047039054
6.351009,0.007121077
6.5508795,0.018619766
6.67933,0.01871247
6.8291397,0.005616268
7.1892385,0.012228688
7.3730526,0.013706403
7.390542,0.0018672235
7.778204,0.018753583
7.891927,0.04264629
7.9991884,0.050393112
8.087435,0.051605992
8.67465,0.061539635
8.66763,0.049434908
8.660737,0.052874483
8.717718,0.055788517
9.001021,0.053910524
9.122479,0.05541499
9.177306,0.060111605
9.371437,0.064670615
9.649733,0.06499011
9.704968,0.056265265
9.795017,0.0500846
9.856559,0.036269084
9.919051,0.054089747
10.190266,0.065661915
10.0235815,0.059582166
10.186387,0.07473016
10.242242,0.06872961
10.525573,0.069856726
10.483089,0.04392595
10.385999,0.03509046
10.362095,0.018418754
10.582654,0.025477165
10.619955,0.012527535
10.561533,0.0005259458
10.640524,0.011404408
10.575614,0.011354195
10.658598,0.01927927
10.629509,0.02156881
10.735987,0.03439588
10.821068,0.049206205
10.724897,0.056170896
10.7759285,0.057424925
10.878578,0.073125035
10.677948,0.069562756
10.865512,0.06341194
10.726476,0.051737934
10.673474,0.03894931
10.624897,0.038945675
10.58129,0.02900838
10.479814,0.02625561
10.430393,0.019492595
10.498701,0.019815443
10.661372,0.024607265
10.720249,0.025617717
10.70987,0.035089985
10.809986,0.046626188
10.772749,0.055240467
11.165586,0.06339321
11.12535,0.058201343
11.140045,0.055794686
11.275168,0.05631488
10.983357,0.042282827
11.159624,0.05151692
10.974658,0.043029606
10.916628,0.047039203
11.20981,0.061399847
11.1981125,0.059285395
11.189511,0.061165445
11.1734915,0.05776383
11.320608,0.053399563
11.368444,0.05458992
11.124321,0.055386968
11.053252,0.054432817
11.027506,0.059407137
11.178761,0.06781344
11.20976,0.05457592
11.127583,0.046465717
11.169564,0.049281232
11.203507,0.0542856
11.123947,0.049367875
10.960604,0.04593274
10.7849045,0.037450485
10.781096,0.03633295
10.800977,0.04072284
10.895694,0.041364357
11.054683,0.042902768
10.826322,0.03555242
10.607088,0.02967303
10.654285,0.035389483
10.511714,0.03186883
10.400299,0.026332358
10.293393,0.014383463
10.162031,0.011512486
10.036669,0.010582106
9.819243,0.0065982733
9.720441,0.006812999
9.631052,0.003946284
9.619464,-0.0027451701
9.476656,-0.0034734346
9.490295,-0.0067914426
9.117098,-0.00072804093
8.904763,0.0041920524
9.026776,0.0024084542
8.801605,0.0017106477
8.7478895,-0.0026108231
8.49325,-0.009492647
8.339666,-0.016400037
8.0386,-0.012150142
7.949441,-0.0132877845
7.6066885,-0.0074606184
7.1882954,0.0009869114
7.2106543,-0.0031878315
6.6705313,0.0068250466
6.4478016,0.015992047
6.2623377,0.02177721
6.047886,0.019055357
5.669688,0.0060738754
5.4836426,-0.00094486773
5.465112,0.0028628912
5.293602,0.0088247415
5.0575757,-0.0075639673
4.8385696,-0.01087193
4.557639,-0.023999114
4.438511,-0.003413707
4.059833,-0.02051416
4.3093133,-0.015207186
4.447835,-0.053303797
4.4742613,-0.06540314
4.527483,0.058170006
4.505186,0.14433177
4.3131633,0.30682078
4.172521,0.3720786
4.4130507,0.4015774
4.318872,0.6068834
4.3619056,0.57030356
4.424942,0.5212078
4.3826213,0.6479073
4.299328,0.5308097
4.306657,0.7873322
4.0143433,0.63083196
4.1725774,0.41698337
3.979057,0.4443994
3.973681,0.4644512
4.280593,0.4878459
4.2736673,0.61502075
4.338467,0.6097135
4.407836,0.68080515
4.2942305,0.76638705
4.693052,0.63605237
4.839731,0.44749695
4.832953,0.39591545
5.1584015,0.293752
5.361353,0.24310727
5.552552,0.23370354
5.5612497,0.16805622
5.729704,0.107080676
5.3961887,0.08258501
5.8575773,0.061279915
6.037767,0.040379852
6.335885,0.024682527
6.6408844,0.0011629127
6.8123627,-0.0012789611
6.831461,-0.0038008485
7.1630297,-0.01513847
7.2106085,-0.026240384
7.385767,-0.032519825
7.6900415,-0.029277502
7.6884804,-0.037996087
8.037457,-0.034861173
8.099847,-0.036978714
8.139971,-0.028898664
8.516866,-0.023157738
8.684988,-0.015487664
8.7369375,-0.031033605
8.813393,-0.038739346
8.989741,-0.033131503
9.06396,-0.026634736
9.080573,-0.018092604
9.075313,-0.002453087
9.330561,0.009151278
9.27041,0.0059302244
9.40078,0.010112276
9.359422,0.008561606
9.340733,0.003336491
9.559091,0.0007775035
9.399053,-0.021296052
9.534545,-0.030529605
9.3555155,-0.030564314
9.355836,-0.043798216
9.22275,-0.032613512
9.270398,-0.03184365
9.442418,-0.025708193
9.45501,-0.026061457
9.378842,-0.022983266
9.0958185,-0.016167188
8.856229,-0.015051426
9.020293,0.00043640286
9.213432,-0.01194085
9.177404,-0.008609401
8.942293,-0.021416273
9.032708,-0.049851313
8.801902,-0.056586083
9.018609,-0.05788952
9.075968,-0.020315971
9.111682,-0.022203874
9.12076,-0.026710566
9.119735,-0.02900813
9.122175,-0.028723206
9.084325,-0.026950428
8.845022,-0.036750022
8.930904,-0.01728424
8.925413,-0.011326533
9.153092,0.03788513
9.182132,0.02366733
9.1601305,0.020186191
8.999656,0.0097387675
9.001944,0.012769079
8.733103,0.012140645
8.639222,0.020728068
8.472323,0.010160914
8.474201,0.0118312
8.394603,0.002127247
8.230691,0.0003203787
7.934741,-0.004284365
7.9097624,-0.0069041103
7.8629,-0.007301826
7.764676,-0.01143834
7.490964,-0.016054269
7.4329157,-0.019233715
7.349842,-0.016939465
7.4660892,-0.01192878
7.285164,-0.012780028
7.0833435,-0.016917165
6.7774916,-0.017015155
6.5551424,-0.021170033
6.2619157,-0.0068535972
6.082818,-0.0036919676
6.0979156,-0.0011656098
6.2082305,0.0053413603
6.309005,-0.0011771116
6.5252886,-0.016632114
6.507327,-0.01813652
6.387107,-0.016637912
6.454956,-0.010531489
6.921213,-0.0042121112
6.8133535,0.011810133
6.8184185,-0.005762141
6.848052,-0.009768624
6.8655615,-0.038408812
7.0859003,-0.03327303
7.396737,-0.041299812
7.723077,-0.099787
7.721918,-0.039914824
8.377356,-0.062672034
8.08838,-0.056586847
8.044031,-0.08950618
8.045151,-0.10982645
8.323132,-0.027823824
8.474352,-0.08630847
8.603242,-0.14154252
8.496576,-0.17865814
8.785083,-0.15114345
8.700016,-0.14461614
8.656235,-0.13352707
8.348095,-0.123442
8.580095,-0.080468245
9.048947,-0.073898025
9.55039,-0.04967703
9.761905,-0.06568561
9.851539,0.0005519539
9.669771,-0.0053884424
9.995096,-0.009917095
10.134617,0.0017259344
10.074927,0.0047413018
10.236955,0.010017531
10.461743,0.009001119
10.393024,0.0035761837
10.211064,0.006985126
10.111213,-0.0016712006
9.831787,-0.0008843392
10.04318,-0.0032292102
10.117564,-0.0072522536
10.19382,-0.0047420096
10.192253,-0.008040549
9.947811,-0.011513133
10.1043215,-0.017071854
10.049335,-0.025010865
9.953618,-0.024045026
9.907215,-0.028306274
9.886917,-0.02309811
9.876052,-0.024120292
9.927207,-0.031474832
9.825221,-0.029912952
9.7781925,-0.022780158
9.887449,-0.0422488
9.945322,-0.045096092
9.794224,-0.045467634
9.778629,-0.039589316
9.67857,-0.053325906
9.654659,-0.06412104
9.943819,-0.064623065
10.020033,-0.0516707
9.963932,-0.03545502
9.900607,-0.026202776
9.734314,-0.015822172
10.01057,-0.023814624
9.966064,-0.013533337
9.92152,-0.013630819
10.084086,-0.016883377
9.823468,-0.028223734
10.016739,-0.03923851
10.193617,-0.0445311
9.92492,-0.04215168
9.469313,-0.04125419
9.417294,-0.03420816
9.279325,-0.031483978
9.084953,-0.033534206
8.74257,-0.030278731
8.386935,-0.030509815
8.222632,-0.031867232
8.116973,-0.025199724
7.780327,-0.01369592
7.5409346,-0.014366524
7.676032,-0.018284265
7.3392115,-0.008145455
7.2927847,-0.007973524
7.309614,-0.012905316
7.494587,-0.01966604
7.6489973,-0.039703716
8.1866,-0.030842483
7.97458,-0.03224216
8.012586,-0.018980587
6.454253,0.025566047
5.389923,0.05151076
5.455646,0.047868058
4.8712735,0.051739372
4.79564,0.04373318
4.6299944,0.04963608
4.5549955,0.052976236
4.4073043,0.037562266
4.5555606,0.043804184
4.582855,0.106283
4.406754,0.048438333
4.229299,0.16550088
4.1778283,0.24272011
4.391745,0.3822413
4.3790874,0.41953385
4.366654,0.47822905
4.2114115,0.519537
3.8485649,0.48653567
4.2542934,0.31356204
4.290848,0.31216395
4.4374194,0.3048857
4.413945,0.5139553
4.43045,0.62270993
4.457448,0.44733804
4.2470865,0.39537624
4.5734453,0.27747673
4.3706164,0.27991703
5.0271077,0.28226992
5.7288837,0.1991394
5.7931776,0.104062326
5.7751465,0.07076692
5.775256,0.06491539
6.017174,0.032138295
6.1962833,0.012858747
6.125556,0.003229076
6.5716085,-0.010817861
6.8492126,-0.00623866
7.078413,-0.022323474
7.183113,-0.0252661
7.280694,-0.023057204
7.1975126,-0.028850062
7.27586,-0.033879906
7.2121277,-0.031827077
7.3004313,-0.03641724
7.4297886,-0.044951364
7.553568,-0.05460487
7.589983,-0.057248514
7.8100863,-0.052534297
8.155669,-0.048862703
8.052922,-0.03884867
8.354395,-0.034603693
8.550467,-0.02801483
8.474918,-0.026129385
8.492272,-0.019838322
8.872121,-0.018425593
8.731235,-0.0071728695
8.547322,-0.02471844
8.742034,-0.029814666
8.922918,-0.03350929
8.975422,-0.030341653
8.981599,-0.03443312
8.828606,-0.029063586
8.733392,-0.013615821
8.668365,-0.010330001
8.604253,-0.025055056
8.042101,-0.044225957
8.340841,-0.037449397
8.361221,-0.031808216
8.3032255,-0.00063359365
8.475034,0.018421361
8.391877,-0.016341455
8.711101,0.017888455
8.812474,0.019967237
8.892879,0.01802097
8.760519,0.0011851657
8.9386835,0.002290532
9.078929,-0.008801522
8.996849,-0.020508695
9.1876955,-0.032623123
9.342472,-0.049903087
9.019879,-0.045422517
9.046544,-0.03302197
9.077368,-0.030764101
9.082753,-0.024369001
9.027771,-0.03301417
8.967006,-0.03374116
8.983968,-0.036969766
9.207312,-0.03180757
9.097389,-0.027710214
8.90018,-0.0022458117
8.711723,-0.0072502103
8.790292,-0.020196453
8.842781,-0.019330338
8.866429,-0.018628916
8.669656,-0.018961322
8.555093,-0.016432479
8.645855,-0.0058952253
8.4476185,-0.02925907
8.620038,-0.028681267
8.661531,-0.028264333
8.634498,-0.024814447
8.802944,-0.024667986
8.783272,-0.021397743
8.783498,-0.032402333
8.67241,-0.020505477
8.801367,-0.015894223
8.809482,0.0142752435
8.952138,-0.0074721295
9.055368,-0.08785953
9.189697,-0.14802259
9.202934,-0.069946714
9.307676,0.05490327
9.28974,0.08686146
9.128409,0.1306439
9.435293,0.015188267
9.396464,0.018120842
9.520851,0.020733962
9.567446,0.045104854
9.824597,0.036944844
9.944113,0.052647404
9.827376,0.052195743
9.534195,0.047637545
9.408173,0.04052171
9.590924,0.042615853
9.685812,0.040505543
9.683794,0.030932078
9.634471,0.023813257
9.555194,0.0199734
9.476837,0.01324285
9.515534,0.018114058
9.597231,0.023366818
9.89241,0.037172623
9.929668,0.03608744
9.803524,0.03667947
9.869739,0.043258548
9.7261715,0.049529858
9.869172,0.044124387
9.916454,0.050675824
10.072985,0.05192682
9.734909,0.046144508
9.535976,0.043496586
9.833691,0.046063073
9.932215,0.045450844
9.896882,0.045932256
9.768246,0.03592629
9.711606,0.034708865
9.723503,0.01781117
9.575219,0.022360003
9.309752,0.026100634
9.252865,0.021886827
9.2897005,0.013584143
9.422502,0.009305267
9.27418,0.008365041
9.208915,-0.0003826525
9.078837,-0.0047480445
8.789385,-0.009593857
8.687306,-0.004468711
8.661224,-0.007087875
8.5784,-0.0045816973
8.514327,-0.0052956864
8.367961,0.0006451402
8.112777,0.018895036
7.821615,0.017987976
7.5772963,0.03680916
7.3786936,0.01916205
7.14087,0.016077543
7.064705,0.019244062
7.314749,0.013033779
6.8514624,0.015717978
7.1925926,0.013196947
6.5797005,0.025304647
6.3192143,0.038009174
6.0599003,0.05171179
5.748796,0.07964835
5.5192523,0.10423645
5.3578005,0.111251496
5.09258,0.12624894
4.724845,0.14379898
4.4033985,0.18219708
4.361887,0.17584687
4.0868645,0.21757944
4.1345263,0.25071955
4.1597733,0.2721452
3.9800024,0.2512851
3.650349,0.22303854
3.4394817,0.24000631
3.2487702,0.24394654
3.1050134,0.31063294
3.3078444,0.37118393
3.6607978,0.36752516
3.799486,0.38979763
3.7254,0.36984944
3.95405,0.33071837
4.145979,0.25408423
4.073116,0.22359036
4.058319,0.183692
3.9267514,0.23551477
4.0603204,0.28695628
4.4598513,0.23813014
4.6893954,0.17389885
4.881901,0.09488939
4.9155235,0.11322499
4.5743456,0.106494345
4.748184,0.111015044
5.332159,0.114664115
5.408509,0.18799701
5.923814,0.14215457
6.196636,0.072901845
6.478153,0.04283341
6.64345,0.046724357
7.050639,0.011990638
7.3673086,0.0008672327
7.218872,0.020925714
7.147689,0.018342687
6.9509125,0.020824453
6.9826603,0.04042974
7.00202,0.031157585
7.1112833,0.04008978
7.0978756,0.043221474
7.1412954,0.048550062
7.1301193,0.054794155
7.226239,0.053735927
7.319973,0.05851964
7.320591,0.06731628
7.339078,0.079419665
7.538397,0.072684
7.671508,0.06418517
7.7358503,0.05507642
7.8038025,0.05240047
8.003412,0.045121774
8.081825,0.022007296
8.31362,0.024414824
8.415842,0.033438243
8.380838,0.038888246
8.453596,0.042782143
8.417052,0.04017914
8.353734,0.0500587
8.346086,0.08988429
8.448084,0.10055233
8.57585,0.09804308
8.63017,0.10175792
8.782868,0.0968731
8.78105,0.09018475
8.669973,0.09624395
8.725631,0.11178937
8.769086,0.109276675
8.622628,0.11286583
8.368568,0.10831494
8.296115,0.094483584
8.225672,0.08145178
